"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","cc_group1","cc_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Cover Crops",23,"2012-1","1","1","Other Soil Properties","Abiotic Factors","Soil Moisture","soil water content at cash crop emergence, 10 cm depth","10 cm","0-30 cm","cm^3^  water/cm^3^ soil","repeated measure ANOVA","mean",0,"NA","NA",0.26,1,"NA","NA",0.252,"ns","0","mono","no cover crop","no cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-3.08,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"2141","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",0,"NA","NA",12.38,8,"NA","NA",12.04,"0.05","-1","mono","no cover crop","no cover crop","winter triticale","winter triticale cv. Boreal","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-2.75,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2142","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",0,"NA","NA",12.38,9,"NA","NA",12.05,"ns","0","mono","no cover crop","no cover crop","winter triticale","winter triticale cv. NE-422t","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-2.67,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2143","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",0,"NA","NA",12.38,10,"NA","NA",11.93,"0.05","-1","mono","no cover crop","no cover crop","winter wheat","winter wheat cv. Nekota","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-3.63,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2144","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",0,"NA","NA",12.38,11,"NA","NA",11.89,"0.05","-1","mono","no cover crop","no cover crop","winter wheat","winter wheat cv. Pronghorn","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-3.96,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2145","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",0,"NA","NA",12.38,12,"NA","NA",11.97,"0.05","-1","mono","no cover crop","no cover crop","winter wheat","winter wheat cv. Wesley","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-3.31,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2146","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",1,"NA","NA",11.88,2,"NA","NA",11.74,"ns","0","mono_mono","winter rye","winter rye cv. Aroostook","winter rye","winter rye cv. Dacold","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.18,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2147","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",1,"NA","NA",11.88,3,"NA","NA",12.01,"ns","0","mono_mono","winter rye","winter rye cv. Aroostook","winter rye","winter rye cv. Elbon","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.09,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2148","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",1,"NA","NA",11.88,4,"NA","NA",12.02,"ns","0","mono_mono","winter rye","winter rye cv. Aroostook","winter rye","winter rye cv. Maton","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.18,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2149","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",1,"NA","NA",11.88,5,"NA","NA",12.18,"ns","0","mono_mono","winter rye","winter rye cv. Aroostook","winter rye","winter rye cv. Oklon","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.53,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2150","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",1,"NA","NA",11.88,6,"NA","NA",12.07,"ns","0","mono_mono","winter rye","winter rye cv. Aroostook","winter rye","winter rye cv. Rymin","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.6,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2151","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",1,"NA","NA",11.88,7,"NA","NA",12.15,"ns","0","mono_mono","winter rye","winter rye cv. Aroostook","winter rye","winter rye cv. Wheeler","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.27,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2152","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",1,"NA","NA",11.88,8,"NA","NA",12.04,"ns","0","mono_mono","winter rye","winter rye cv. Aroostook","winter triticale","winter triticale cv. Boreal","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.35,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2153","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",1,"NA","NA",11.88,9,"NA","NA",12.05,"ns","0","mono_mono","winter rye","winter rye cv. Aroostook","winter triticale","winter triticale cv. NE-422t","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.43,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2154","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",1,"NA","NA",11.88,10,"NA","NA",11.93,"ns","0","mono_mono","winter rye","winter rye cv. Aroostook","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.42,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2155","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",1,"NA","NA",11.88,11,"NA","NA",11.89,"ns","0","mono_mono","winter rye","winter rye cv. Aroostook","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.08,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2156","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",1,"NA","NA",11.88,12,"NA","NA",11.97,"ns","0","mono_mono","winter rye","winter rye cv. Aroostook","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.76,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2157","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",2,"NA","NA",11.74,3,"NA","NA",12.01,"ns","0","mono_mono","winter rye","winter rye cv. Dacold","winter rye","winter rye cv. Elbon","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.3,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2158","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",2,"NA","NA",11.74,4,"NA","NA",12.02,"ns","0","mono_mono","winter rye","winter rye cv. Dacold","winter rye","winter rye cv. Maton","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.39,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2159","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",2,"NA","NA",11.74,5,"NA","NA",12.18,"ns","0","mono_mono","winter rye","winter rye cv. Dacold","winter rye","winter rye cv. Oklon","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,3.75,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2160","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",2,"NA","NA",11.74,6,"NA","NA",12.07,"ns","0","mono_mono","winter rye","winter rye cv. Dacold","winter rye","winter rye cv. Rymin","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.81,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2161","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",2,"NA","NA",11.74,7,"NA","NA",12.15,"ns","0","mono_mono","winter rye","winter rye cv. Dacold","winter rye","winter rye cv. Wheeler","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,3.49,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2162","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",2,"NA","NA",11.74,8,"NA","NA",12.04,"ns","0","mono_mono","winter rye","winter rye cv. Dacold","winter triticale","winter triticale cv. Boreal","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.56,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2163","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",2,"NA","NA",11.74,9,"NA","NA",12.05,"ns","0","mono_mono","winter rye","winter rye cv. Dacold","winter triticale","winter triticale cv. NE-422t","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.64,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2164","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",2,"NA","NA",11.74,10,"NA","NA",11.93,"ns","0","mono_mono","winter rye","winter rye cv. Dacold","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.62,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2165","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",2,"NA","NA",11.74,11,"NA","NA",11.89,"ns","0","mono_mono","winter rye","winter rye cv. Dacold","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.28,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2166","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",2,"NA","NA",11.74,12,"NA","NA",11.97,"ns","0","mono_mono","winter rye","winter rye cv. Dacold","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.96,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2167","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,4,"NA","NA",12.02,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter rye","winter rye cv. Maton","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.08,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2168","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,5,"NA","NA",12.18,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter rye","winter rye cv. Oklon","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.42,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2169","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,6,"NA","NA",12.07,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter rye","winter rye cv. Rymin","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.5,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2170","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,7,"NA","NA",12.15,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter rye","winter rye cv. Wheeler","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.17,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2171","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,8,"NA","NA",12.04,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter triticale","winter triticale cv. Boreal","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.25,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2172","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,9,"NA","NA",12.05,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter triticale","winter triticale cv. NE-422t","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.33,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2173","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,10,"NA","NA",11.93,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.67,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2174","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,11,"NA","NA",11.89,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2175","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,12,"NA","NA",11.97,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.33,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2176","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",4,"NA","NA",12.02,5,"NA","NA",12.18,"ns","0","mono_mono","winter rye","winter rye cv. Maton","winter rye","winter rye cv. Oklon","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.33,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2177","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",4,"NA","NA",12.02,6,"NA","NA",12.07,"ns","0","mono_mono","winter rye","winter rye cv. Maton","winter rye","winter rye cv. Rymin","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.42,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2178","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",4,"NA","NA",12.02,7,"NA","NA",12.15,"ns","0","mono_mono","winter rye","winter rye cv. Maton","winter rye","winter rye cv. Wheeler","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.08,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2179","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",4,"NA","NA",12.02,8,"NA","NA",12.04,"ns","0","mono_mono","winter rye","winter rye cv. Maton","winter triticale","winter triticale cv. Boreal","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.17,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2180","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",4,"NA","NA",12.02,9,"NA","NA",12.05,"ns","0","mono_mono","winter rye","winter rye cv. Maton","winter triticale","winter triticale cv. NE-422t","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.25,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2181","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",4,"NA","NA",12.02,10,"NA","NA",11.93,"ns","0","mono_mono","winter rye","winter rye cv. Maton","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.75,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2182","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",4,"NA","NA",12.02,11,"NA","NA",11.89,"ns","0","mono_mono","winter rye","winter rye cv. Maton","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.08,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2183","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",4,"NA","NA",12.02,12,"NA","NA",11.97,"ns","0","mono_mono","winter rye","winter rye cv. Maton","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.42,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2184","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",5,"NA","NA",12.18,6,"NA","NA",12.07,"ns","0","mono_mono","winter rye","winter rye cv. Oklon","winter rye","winter rye cv. Rymin","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.9,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2185","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",5,"NA","NA",12.18,7,"NA","NA",12.15,"ns","0","mono_mono","winter rye","winter rye cv. Oklon","winter rye","winter rye cv. Wheeler","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.25,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2186","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",5,"NA","NA",12.18,8,"NA","NA",12.04,"ns","0","mono_mono","winter rye","winter rye cv. Oklon","winter triticale","winter triticale cv. Boreal","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.15,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2187","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",5,"NA","NA",12.18,9,"NA","NA",12.05,"ns","0","mono_mono","winter rye","winter rye cv. Oklon","winter triticale","winter triticale cv. NE-422t","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.07,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2188","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",5,"NA","NA",12.18,10,"NA","NA",11.93,"ns","0","mono_mono","winter rye","winter rye cv. Oklon","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-2.05,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2189","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",5,"NA","NA",12.18,11,"NA","NA",11.89,"ns","0","mono_mono","winter rye","winter rye cv. Oklon","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-2.38,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2190","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",5,"NA","NA",12.18,12,"NA","NA",11.97,"ns","0","mono_mono","winter rye","winter rye cv. Oklon","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.72,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2191","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",6,"NA","NA",12.07,7,"NA","NA",12.15,"ns","0","mono_mono","winter rye","winter rye cv. Rymin","winter rye","winter rye cv. Wheeler","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.66,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2192","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",6,"NA","NA",12.07,8,"NA","NA",12.04,"ns","0","mono_mono","winter rye","winter rye cv. Rymin","winter triticale","winter triticale cv. Boreal","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.25,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2193","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",6,"NA","NA",12.07,9,"NA","NA",12.05,"ns","0","mono_mono","winter rye","winter rye cv. Rymin","winter triticale","winter triticale cv. NE-422t","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.17,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2194","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",6,"NA","NA",12.07,10,"NA","NA",11.93,"ns","0","mono_mono","winter rye","winter rye cv. Rymin","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.16,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2195","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",6,"NA","NA",12.07,11,"NA","NA",11.89,"ns","0","mono_mono","winter rye","winter rye cv. Rymin","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.49,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2196","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",6,"NA","NA",12.07,12,"NA","NA",11.97,"ns","0","mono_mono","winter rye","winter rye cv. Rymin","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.83,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2197","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",7,"NA","NA",12.15,8,"NA","NA",12.04,"ns","0","mono_mono","winter rye","winter rye cv. Wheeler","winter triticale","winter triticale cv. Boreal","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.91,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2198","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",7,"NA","NA",12.15,9,"NA","NA",12.05,"ns","0","mono_mono","winter rye","winter rye cv. Wheeler","winter triticale","winter triticale cv. NE-422t","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.82,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2199","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",7,"NA","NA",12.15,10,"NA","NA",11.93,"ns","0","mono_mono","winter rye","winter rye cv. Wheeler","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.81,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2200","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",7,"NA","NA",12.15,11,"NA","NA",11.89,"ns","0","mono_mono","winter rye","winter rye cv. Wheeler","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-2.14,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
