"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","pm_group1","pm_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1286","Early Season Pest Management",96,"2003-4","3","3","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"8","NA",2573.8,2,"8","NA",2956.8,"0.05","untreated_seedF","untreated","untreated soybean (cv. General)","mefenoxam","soybean seed (cv. General) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,14.88,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1287","Early Season Pest Management",96,"2003-4","3","3","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"9","NA",6.6,2,"9","NA",8.3,"ns","untreated_seedF","untreated","untreated soybean (cv. Sandusky)","mefenoxam","soybean seed (cv. Sandusky) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,25.76,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1288","Early Season Pest Management",96,"2003-4","3","3","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"9","NA",2137,2,"9","NA",2607.4,"0.05","untreated_seedF","untreated","untreated soybean (cv. Sandusky)","mefenoxam","soybean seed (cv. Sandusky) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,22.01,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1289","Early Season Pest Management",96,"2003-4","3","3","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"10","NA",11.4,2,"10","NA",10.3,"ns","untreated_seedF","untreated","untreated soybean (cv. Kottman)","mefenoxam","soybean seed (cv. Kottman) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-9.65,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1290","Early Season Pest Management",96,"2003-4","3","3","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"10","NA",2802.2,2,"10","NA",2600.6,"0.05","untreated_seedF","untreated","untreated soybean (cv. Kottman)","mefenoxam","soybean seed (cv. Kottman) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-7.19,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1291","Early Season Pest Management",96,"2003-4","1","4","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"11","NA",18.1,1,"11","NA",21,"ns","untreated_seedF","untreated","untreated soybean (cv. Pioneer 91B91)","metalaxyl","soybean seed (cv. Pioneer 91B91) treated with metalaxyl (0.94 g a.i./kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,16.02,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1292","Early Season Pest Management",96,"2003-4","1","4","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"11","NA",2997.1,1,"11","NA",3436.6,"0.05","untreated_seedF","untreated","untreated soybean (cv. Pioneer 91B91)","metalaxyl","soybean seed (cv. Pioneer 91B91) treated with metalaxyl (0.94 g a.i./kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,14.66,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1293","Early Season Pest Management",96,"2003-4","1","4","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"12","NA",22.5,1,"12","NA",22.9,"ns","untreated_seedF","untreated","untreated soybean (cv. Kaltenberg KB153RR)","metalaxyl","soybean seed (cv. Kaltenberg KB153RR) treated with metalaxyl (0.94 g a.i./kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,1.78,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1294","Early Season Pest Management",96,"2003-4","1","4","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"12","NA",3470.9,1,"12","NA",3555.6,"ns","untreated_seedF","untreated","untreated soybean (cv. Kaltenberg KB153RR)","metalaxyl","soybean seed (cv. Kaltenberg KB153RR) treated with metalaxyl (0.94 g a.i./kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,2.44,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1295","Early Season Pest Management",96,"2003-4","1","4","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"13","NA",10.4,1,"13","NA",21.7,"0.05","untreated_seedF","untreated","untreated soybean (cv. SD1081RR)","metalaxyl","soybean seed (cv. SD1081RR) treated with metalaxyl (0.94 g a.i./kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,108.65,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1296","Early Season Pest Management",96,"2003-4","1","4","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"13","NA",975.7,1,"13","NA",2427.9,"0.05","untreated_seedF","untreated","untreated soybean (cv. SD1081RR)","metalaxyl","soybean seed (cv. SD1081RR) treated with metalaxyl (0.94 g a.i./kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,148.84,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1297","Early Season Pest Management",96,"2003-4","1","4","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"14","NA",21.2,1,"14","NA",24.6,"0.05","untreated_seedF","untreated","untreated soybean (cv. NK S19-V2)","metalaxyl","soybean seed (cv. NK S19-V2) treated with metalaxyl (0.94 g a.i./kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,16.04,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1298","Early Season Pest Management",96,"2003-4","1","4","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"14","NA",2326.5,1,"14","NA",2173.9,"ns","untreated_seedF","untreated","untreated soybean (cv. NK S19-V2)","metalaxyl","soybean seed (cv. NK S19-V2) treated with metalaxyl (0.94 g a.i./kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-6.56,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1299","Early Season Pest Management",96,"2003-4","1","4","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"15","NA",21.5,1,"15","NA",25.2,"0.05","untreated_seedF","untreated","untreated soybean (cv. Pioneer 91B64)","metalaxyl","soybean seed (cv. Pioneer 91B64) treated with metalaxyl (0.94 g a.i./kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,17.21,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1300","Early Season Pest Management",96,"2003-4","1","4","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"15","NA",3240.4,1,"15","NA",3214.2,"ns","untreated_seedF","untreated","untreated soybean (cv. Pioneer 91B64)","metalaxyl","soybean seed (cv. Pioneer 91B64) treated with metalaxyl (0.94 g a.i./kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-0.81,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1301","Early Season Pest Management",96,"2003-4","1","4","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"16","NA",18.8,1,"16","NA",24.4,"0.05","untreated_seedF","untreated","untreated soybean (cv. Kaltenberg KB161RR)","metalaxyl","soybean seed (cv. Kaltenberg KB161RR) treated with metalaxyl (0.94 g a.i./kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,29.79,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1302","Early Season Pest Management",96,"2003-4","1","4","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"16","NA",2645.7,1,"16","NA",3210.1,"0.05","untreated_seedF","untreated","untreated soybean (cv. Kaltenberg KB161RR)","metalaxyl","soybean seed (cv. Kaltenberg KB161RR) treated with metalaxyl (0.94 g a.i./kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,21.33,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1303","Early Season Pest Management",96,"2003-4","1","4","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"17","NA",30.4,1,"17","NA",27.5,"ns","untreated_seedF","untreated","untreated soybean (cv. Pioneer 92B05)","metalaxyl","soybean seed (cv. Pioneer 92B05) treated with metalaxyl (0.94 g a.i./kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-9.54,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1304","Early Season Pest Management",96,"2003-4","1","4","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"17","NA",3567,1,"17","NA",3565.6,"ns","untreated_seedF","untreated","untreated soybean (cv. Pioneer 92B05)","metalaxyl","soybean seed (cv. Pioneer 92B05) treated with metalaxyl (0.94 g a.i./kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-0.04,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1305","Early Season Pest Management",96,"2003-4","1","4","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"18","NA",26.9,1,"18","NA",27.9,"ns","untreated_seedF","untreated","untreated soybean (cv. Kaltenberg KB172RR)","metalaxyl","soybean seed (cv. Kaltenberg KB172RR) treated with metalaxyl (0.94 g a.i./kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,3.72,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1306","Early Season Pest Management",96,"2003-4","1","4","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"18","NA",3775.3,1,"18","NA",3824.4,"ns","untreated_seedF","untreated","untreated soybean (cv. Kaltenberg KB172RR)","metalaxyl","soybean seed (cv. Kaltenberg KB172RR) treated with metalaxyl (0.94 g a.i./kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,1.3,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1307","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"19","NA",23.8,2,"19","NA",25.7,"ns","untreated_seedF","untreated","untreated soybean (cv. Williams)","mefenoxam","soybean seed (cv. Williams) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,7.98,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1308","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"19","NA",47,2,"19","NA",45.9,"ns","untreated_seedF","untreated","untreated soybean (cv. Williams)","mefenoxam","soybean seed (cv. Williams) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-2.34,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1309","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"19","NA",23.8,4,"19","NA",20.4,"ns","untreated_seedF","untreated","untreated soybean (cv. Williams)","mefenoxam; fludioxonil","soybean seed (cv. Williams) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-14.29,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1310","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"19","NA",47,4,"19","NA",48.4,"ns","untreated_seedF","untreated","untreated soybean (cv. Williams)","mefenoxam; fludioxonil","soybean seed (cv. Williams) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,2.98,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1311","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"19","NA",2823.1,2,"19","NA",2915.1,"ns","untreated_seedF","untreated","untreated soybean (cv. Williams)","mefenoxam","soybean seed (cv. Williams) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,3.26,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1312","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"19","NA",2744.4,2,"19","NA",2696.7,"ns","untreated_seedF","untreated","untreated soybean (cv. Williams)","mefenoxam","soybean seed (cv. Williams) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-1.74,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1313","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"19","NA",2823.1,4,"19","NA",2339.1,"ns","untreated_seedF","untreated","untreated soybean (cv. Williams)","mefenoxam; fludioxonil","soybean seed (cv. Williams) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-17.14,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1314","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"19","NA",2744.4,4,"19","NA",2628.9,"ns","untreated_seedF","untreated","untreated soybean (cv. Williams)","mefenoxam; fludioxonil","soybean seed (cv. Williams) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-4.21,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1315","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"20","NA",46.4,2,"20","NA",36.4,"0.05","untreated_seedF","untreated","untreated soybean (cv. S31-V3)","mefenoxam","soybean seed (cv. S31-V3) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-21.55,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1316","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"20","NA",46.4,4,"20","NA",37.3,"ns","untreated_seedF","untreated","untreated soybean (cv. S31-V3)","mefenoxam; fludioxonil","soybean seed (cv. S31-V3) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-19.61,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1317","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"20","NA",5079.6,2,"20","NA",5097.1,"ns","untreated_seedF","untreated","untreated soybean (cv. S31-V3)","mefenoxam","soybean seed (cv. S31-V3) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,0.34,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1318","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"20","NA",5079.6,4,"20","NA",5230.2,"ns","untreated_seedF","untreated","untreated soybean (cv. S31-V3)","mefenoxam; fludioxonil","soybean seed (cv. S31-V3) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,2.96,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1319","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"21","NA",38.2,2,"21","NA",42.4,"ns","untreated_seedF","untreated","untreated soybean (cv. Stine 2402)","mefenoxam","soybean seed (cv. Stine 2402) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,10.99,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1320","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"21","NA",16.2,2,"21","NA",16.9,"ns","untreated_seedF","untreated","untreated soybean (cv. Stine 2402)","mefenoxam","soybean seed (cv. Stine 2402) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,4.32,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1321","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"21","NA",57.4,2,"21","NA",50.5,"ns","untreated_seedF","untreated","untreated soybean (cv. Stine 2402)","mefenoxam","soybean seed (cv. Stine 2402) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-12.02,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1322","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"21","NA",38.2,4,"21","NA",32.2,"ns","untreated_seedF","untreated","untreated soybean (cv. Stine 2402)","mefenoxam; fludioxonil","soybean seed (cv. Stine 2402) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-15.71,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1323","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"21","NA",16.2,4,"21","NA",19.9,"ns","untreated_seedF","untreated","untreated soybean (cv. Stine 2402)","mefenoxam; fludioxonil","soybean seed (cv. Stine 2402) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,22.84,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1324","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"21","NA",57.4,4,"21","NA",57.5,"ns","untreated_seedF","untreated","untreated soybean (cv. Stine 2402)","mefenoxam; fludioxonil","soybean seed (cv. Stine 2402) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,0.17,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1325","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"21","NA",4145.6,2,"21","NA",4277.3,"ns","untreated_seedF","untreated","untreated soybean (cv. Stine 2402)","mefenoxam","soybean seed (cv. Stine 2402) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,3.18,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1326","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"21","NA",4230.2,2,"21","NA",4140.2,"ns","untreated_seedF","untreated","untreated soybean (cv. Stine 2402)","mefenoxam","soybean seed (cv. Stine 2402) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-2.13,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1327","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"21","NA",4116,2,"21","NA",4118,"ns","untreated_seedF","untreated","untreated soybean (cv. Stine 2402)","mefenoxam","soybean seed (cv. Stine 2402) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,0.05,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1328","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"21","NA",4145.6,4,"21","NA",3829.1,"ns","untreated_seedF","untreated","untreated soybean (cv. Stine 2402)","mefenoxam; fludioxonil","soybean seed (cv. Stine 2402) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-7.63,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1329","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"21","NA",4230.2,4,"21","NA",4302.8,"ns","untreated_seedF","untreated","untreated soybean (cv. Stine 2402)","mefenoxam; fludioxonil","soybean seed (cv. Stine 2402) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,1.72,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1330","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"21","NA",4116,4,"21","NA",4192.6,"ns","untreated_seedF","untreated","untreated soybean (cv. Stine 2402)","mefenoxam; fludioxonil","soybean seed (cv. Stine 2402) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,1.86,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1331","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"22","NA",40,2,"22","NA",38.5,"ns","untreated_seedF","untreated","untreated soybean (cv. S27-T7)","mefenoxam","soybean seed (cv. S27-T7) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-3.75,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1332","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"22","NA",20.4,2,"22","NA",17.7,"ns","untreated_seedF","untreated","untreated soybean (cv. S27-T7)","mefenoxam","soybean seed (cv. S27-T7) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-13.24,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1333","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"22","NA",57.3,2,"22","NA",52.3,"ns","untreated_seedF","untreated","untreated soybean (cv. S27-T7)","mefenoxam","soybean seed (cv. S27-T7) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-8.73,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1334","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"22","NA",40,4,"22","NA",36,"ns","untreated_seedF","untreated","untreated soybean (cv. S27-T7)","mefenoxam; fludioxonil","soybean seed (cv. S27-T7) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-10,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1335","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"22","NA",20.4,4,"22","NA",22.2,"ns","untreated_seedF","untreated","untreated soybean (cv. S27-T7)","mefenoxam; fludioxonil","soybean seed (cv. S27-T7) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,8.82,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1336","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"22","NA",57.3,4,"22","NA",60,"ns","untreated_seedF","untreated","untreated soybean (cv. S27-T7)","mefenoxam; fludioxonil","soybean seed (cv. S27-T7) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,4.71,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
