"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_trtspecifics","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","nutrient_groups","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Nutrient Management",120,"2008-2","1","1","Crop Yields","Crop Nutrient Content","Corn Stalk Nitrogen Content","stalk nitrate",NA,NA,"NA","mg/kg","LSD","mean","0","2","NA",4190,"1","2",NA,5684,"1.0999999999999999E-2","1","broad_band","Broadcast","broadcasted fertilizer (UAN mixed with Nitamin-Nfusion)","Banded","banned fertilizer (UAN mixed with Nitamin-Nfusion)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,35.66,"Crop Yields | Crop Nutrient Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"486","Nutrient Management",142,"1992-5","5","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","NA","NA",8.9,"1","NA",NA,8.8,"ns","0","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer","Banded","sidedress application of nitrogen fertilizer at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-1.12,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"487","Nutrient Management",142,"1992-5","3","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","3","NA",80,"1","3",NA,96,"0.05","1","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (56 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (56 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,20,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"488","Nutrient Management",142,"1992-5","3","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","4","NA",109,"1","4",NA,110,"ns","0","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (112 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (112 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,0.92,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"489","Nutrient Management",142,"1992-5","3","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","5","NA",117,"1","5",NA,118,"ns","0","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (168 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (168 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,0.85,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"490","Nutrient Management",142,"1992-5","4","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","3","NA",66,"1","3",NA,74,"0.05","1","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (56 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (56 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,12.12,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"491","Nutrient Management",142,"1992-5","4","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","4","NA",95,"1","4",NA,110,"0.05","1","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (112 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (112 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,15.79,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"492","Nutrient Management",142,"1992-5","4","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","5","NA",115,"1","5",NA,139,"ns","0","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (168 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (168 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,20.87,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"493","Nutrient Management",142,"1992-5","5","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","3","NA",123,"1","3",NA,124,"ns","0","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (56 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (56 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,0.81,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"494","Nutrient Management",142,"1992-5","5","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","4","NA",165,"1","4",NA,166,"ns","0","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (112 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (112 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,0.61,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"495","Nutrient Management",142,"1992-5","5","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","5","NA",177,"1","5",NA,175,"ns","0","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (168 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (168 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-1.13,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"496","Nutrient Management",142,"1992-5","3","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","3","NA",86,"1","3",NA,83,"ns","0","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (56 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (56 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-3.49,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"497","Nutrient Management",142,"1992-5","3","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","4","NA",114,"1","4",NA,137,"0.05","1","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (112 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (112 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,20.18,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"498","Nutrient Management",142,"1992-5","3","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","5","NA",142,"1","5",NA,142,"ns","0","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (168 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (168 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"499","Nutrient Management",142,"1992-5","4","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","3","NA",62,"1","3",NA,76,"0.05","1","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (56 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (56 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,22.58,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"500","Nutrient Management",142,"1992-5","4","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","4","NA",98,"1","4",NA,123,"0.05","1","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (112 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (112 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,25.51,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"501","Nutrient Management",142,"1992-5","4","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","5","NA",145,"1","5",NA,147,"ns","0","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (168 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (168 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,1.38,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"502","Nutrient Management",142,"1992-5","5","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","3","NA",114,"1","3",NA,118,"ns","0","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (56 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (56 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,3.51,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"503","Nutrient Management",142,"1992-5","5","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","4","NA",139,"1","4",NA,144,"ns","0","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (112 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (112 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,3.6,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"504","Nutrient Management",142,"1992-5","5","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSD","mean","0","5","NA",176,"1","5",NA,177,"ns","0","broadcast_sidedress","Broadcast","broadcast application of nitrogen fertilizer (168 kg N/ha)","Banded","sidedress application of nitrogen fertilizer (168 kg N/ha) at approximately the 6-leaf stage","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,0.57,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"505","Nutrient Management",143,"1994-3","1","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",10.3,"1","NA",NA,10.4,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,0.97,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"506","Nutrient Management",143,"1994-3","1","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",10.3,"2","NA",NA,10.1,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-1.94,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"507","Nutrient Management",143,"1994-3","1","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","1","NA","NA",10.4,"2","NA",NA,10.1,"0.05","1","uniform_variable","Broadcast","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-2.88,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"508","Nutrient Management",143,"1994-3","2","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",8.9,"1","NA",NA,9,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,1.12,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"509","Nutrient Management",143,"1994-3","2","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",8.9,"2","NA",NA,8.7,"0.05","1","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-2.25,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"510","Nutrient Management",143,"1994-3","2","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","1","NA","NA",9,"2","NA",NA,8.7,"0.05","1","uniform_variable","Broadcast","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-3.33,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"511","Nutrient Management",143,"1994-3","3","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",11.2,"1","NA",NA,10.6,"0.05","1","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-5.36,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"512","Nutrient Management",143,"1994-3","3","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",11.2,"2","NA",NA,10.4,"0.05","1","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-7.14,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"513","Nutrient Management",143,"1994-3","3","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","1","NA","NA",10.6,"2","NA",NA,10.4,"ns","0","uniform_variable","Broadcast","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-1.89,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"514","Nutrient Management",143,"1994-3","1","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",13.3,"1","NA",NA,13.2,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-0.75,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"515","Nutrient Management",143,"1994-3","1","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",13.3,"2","NA",NA,13.1,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-1.5,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"516","Nutrient Management",143,"1994-3","1","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","1","NA","NA",13.2,"2","NA",NA,13.1,"ns","0","uniform_variable","Broadcast","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-0.76,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"517","Nutrient Management",143,"1994-3","2","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",11.1,"1","NA",NA,11.4,"0.05","1","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,2.7,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"518","Nutrient Management",143,"1994-3","2","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",11.1,"2","NA",NA,11.1,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"519","Nutrient Management",143,"1994-3","2","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","1","NA","NA",11.4,"2","NA",NA,11.1,"0.05","1","uniform_variable","Broadcast","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-2.63,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"520","Nutrient Management",143,"1994-3","3","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",13.9,"1","NA",NA,13.9,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"521","Nutrient Management",143,"1994-3","3","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",13.9,"2","NA",NA,13.8,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-0.72,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"522","Nutrient Management",143,"1994-3","3","2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","1","NA","NA",13.9,"2","NA",NA,13.8,"ns","0","uniform_variable","Broadcast","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-0.72,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"523","Nutrient Management",143,"1994-3","1","3","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",10.2,"1","NA",NA,11.2,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,9.8,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"524","Nutrient Management",143,"1994-3","1","3","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",10.2,"2","NA",NA,9.9,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-2.94,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"525","Nutrient Management",143,"1994-3","1","3","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","1","NA","NA",11.2,"2","NA",NA,9.9,"ns","0","uniform_variable","Broadcast","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-11.61,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"526","Nutrient Management",143,"1994-3","2","3","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",10.5,"1","NA",NA,10.5,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"527","Nutrient Management",143,"1994-3","2","3","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",10.5,"2","NA",NA,10.3,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-1.9,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"528","Nutrient Management",143,"1994-3","2","3","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","1","NA","NA",10.5,"2","NA",NA,10.3,"ns","0","uniform_variable","Broadcast","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-1.9,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"529","Nutrient Management",143,"1994-3","3","3","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",12.4,"1","NA",NA,12.3,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-0.81,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"530","Nutrient Management",143,"1994-3","3","3","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",12.4,"2","NA",NA,12.4,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"531","Nutrient Management",143,"1994-3","3","3","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","1","NA","NA",12.3,"2","NA",NA,12.4,"ns","0","uniform_variable","Broadcast","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,0.81,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"532","Nutrient Management",143,"1994-3","1","4","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",7,"1","NA",NA,7,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"533","Nutrient Management",143,"1994-3","1","4","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",7,"2","NA",NA,6.7,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-4.29,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"534","Nutrient Management",143,"1994-3","1","4","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","1","NA","NA",7,"2","NA",NA,6.7,"ns","0","uniform_variable","Broadcast","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-4.29,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"535","Nutrient Management",143,"1994-3","2","4","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",4.6,"1","NA",NA,4.8,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,4.35,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"536","Nutrient Management",143,"1994-3","2","4","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","LSM","mean","0","NA","NA",4.6,"2","NA",NA,4.5,"ns","0","uniform_variable","Broadcast","uniform nitrogen application management (mean of 142 kg N/ha over all sites and years)","Variable Rate Application","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-2.17,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
