"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","cc_group1","cc_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Cover crop",23,"2012-1","1","1","Other Soil Properties","Abiotic Factors","Soil moisture","soil water content at cash crop emergence, 10 cm depth","10 cm","0-30 cm","cm^3  water/cm^3 soil","repeated measure ANOVA","mean",0,"NA","NA",0.26,1,"NA","NA",0.252,"ns","0","mono","no cover crop","no cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-3.08,"Other Soil Properties | Abiotic Factors | Soil moisture","Dependent on other factors | dependent on other factors"
"2151","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",2,"NA","NA",11.74,11,"NA","NA",11.89,"ns","0","mono_mono","winter rye","winter rye cv. Dacold","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.28,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2152","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",2,"NA","NA",11.74,12,"NA","NA",11.97,"ns","0","mono_mono","winter rye","winter rye cv. Dacold","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.96,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2153","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,4,"NA","NA",12.02,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter rye","winter rye cv. Maton","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.08,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2154","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,5,"NA","NA",12.18,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter rye","winter rye cv. Oklon","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.42,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2155","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,6,"NA","NA",12.07,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter rye","winter rye cv. Rymin","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.5,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2156","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,7,"NA","NA",12.15,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter rye","winter rye cv. Wheeler","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.17,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2157","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,8,"NA","NA",12.04,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter triticale","winter triticale cv. Boreal","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.25,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2158","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,9,"NA","NA",12.05,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter triticale","winter triticale cv. NE-422t","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.33,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2159","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,10,"NA","NA",11.93,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.67,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2160","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,11,"NA","NA",11.89,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2161","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",3,"NA","NA",12.01,12,"NA","NA",11.97,"ns","0","mono_mono","winter rye","winter rye cv. Elbon","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.33,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2162","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",4,"NA","NA",12.02,5,"NA","NA",12.18,"ns","0","mono_mono","winter rye","winter rye cv. Maton","winter rye","winter rye cv. Oklon","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.33,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2163","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",4,"NA","NA",12.02,6,"NA","NA",12.07,"ns","0","mono_mono","winter rye","winter rye cv. Maton","winter rye","winter rye cv. Rymin","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.42,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2164","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",4,"NA","NA",12.02,7,"NA","NA",12.15,"ns","0","mono_mono","winter rye","winter rye cv. Maton","winter rye","winter rye cv. Wheeler","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.08,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2165","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",4,"NA","NA",12.02,8,"NA","NA",12.04,"ns","0","mono_mono","winter rye","winter rye cv. Maton","winter triticale","winter triticale cv. Boreal","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.17,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2166","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",4,"NA","NA",12.02,9,"NA","NA",12.05,"ns","0","mono_mono","winter rye","winter rye cv. Maton","winter triticale","winter triticale cv. NE-422t","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.25,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2167","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",4,"NA","NA",12.02,10,"NA","NA",11.93,"ns","0","mono_mono","winter rye","winter rye cv. Maton","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.75,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2168","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",4,"NA","NA",12.02,11,"NA","NA",11.89,"ns","0","mono_mono","winter rye","winter rye cv. Maton","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.08,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2169","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",4,"NA","NA",12.02,12,"NA","NA",11.97,"ns","0","mono_mono","winter rye","winter rye cv. Maton","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.42,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2170","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",5,"NA","NA",12.18,6,"NA","NA",12.07,"ns","0","mono_mono","winter rye","winter rye cv. Oklon","winter rye","winter rye cv. Rymin","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.9,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2171","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",5,"NA","NA",12.18,7,"NA","NA",12.15,"ns","0","mono_mono","winter rye","winter rye cv. Oklon","winter rye","winter rye cv. Wheeler","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.25,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2172","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",5,"NA","NA",12.18,8,"NA","NA",12.04,"ns","0","mono_mono","winter rye","winter rye cv. Oklon","winter triticale","winter triticale cv. Boreal","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.15,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2173","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",5,"NA","NA",12.18,9,"NA","NA",12.05,"ns","0","mono_mono","winter rye","winter rye cv. Oklon","winter triticale","winter triticale cv. NE-422t","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.07,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2174","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",5,"NA","NA",12.18,10,"NA","NA",11.93,"ns","0","mono_mono","winter rye","winter rye cv. Oklon","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-2.05,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2175","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",5,"NA","NA",12.18,11,"NA","NA",11.89,"ns","0","mono_mono","winter rye","winter rye cv. Oklon","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-2.38,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2176","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",5,"NA","NA",12.18,12,"NA","NA",11.97,"ns","0","mono_mono","winter rye","winter rye cv. Oklon","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.72,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2177","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",6,"NA","NA",12.07,7,"NA","NA",12.15,"ns","0","mono_mono","winter rye","winter rye cv. Rymin","winter rye","winter rye cv. Wheeler","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.66,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2178","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",6,"NA","NA",12.07,8,"NA","NA",12.04,"ns","0","mono_mono","winter rye","winter rye cv. Rymin","winter triticale","winter triticale cv. Boreal","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.25,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2179","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",6,"NA","NA",12.07,9,"NA","NA",12.05,"ns","0","mono_mono","winter rye","winter rye cv. Rymin","winter triticale","winter triticale cv. NE-422t","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.17,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2180","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",6,"NA","NA",12.07,10,"NA","NA",11.93,"ns","0","mono_mono","winter rye","winter rye cv. Rymin","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.16,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2181","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",6,"NA","NA",12.07,11,"NA","NA",11.89,"ns","0","mono_mono","winter rye","winter rye cv. Rymin","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.49,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2182","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",6,"NA","NA",12.07,12,"NA","NA",11.97,"ns","0","mono_mono","winter rye","winter rye cv. Rymin","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.83,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2183","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",7,"NA","NA",12.15,8,"NA","NA",12.04,"ns","0","mono_mono","winter rye","winter rye cv. Wheeler","winter triticale","winter triticale cv. Boreal","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.91,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2184","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",7,"NA","NA",12.15,9,"NA","NA",12.05,"ns","0","mono_mono","winter rye","winter rye cv. Wheeler","winter triticale","winter triticale cv. NE-422t","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.82,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2185","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",7,"NA","NA",12.15,10,"NA","NA",11.93,"ns","0","mono_mono","winter rye","winter rye cv. Wheeler","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.81,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2186","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",7,"NA","NA",12.15,11,"NA","NA",11.89,"ns","0","mono_mono","winter rye","winter rye cv. Wheeler","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-2.14,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2187","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",7,"NA","NA",12.15,12,"NA","NA",11.97,"ns","0","mono_mono","winter rye","winter rye cv. Wheeler","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.48,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2188","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",8,"NA","NA",12.04,9,"NA","NA",12.05,"ns","0","mono_mono","winter triticale","winter triticale cv. Boreal","winter triticale","winter triticale cv. NE-422t","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.08,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2189","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",8,"NA","NA",12.04,10,"NA","NA",11.93,"ns","0","mono_mono","winter triticale","winter triticale cv. Boreal","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.91,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2190","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",8,"NA","NA",12.04,11,"NA","NA",11.89,"ns","0","mono_mono","winter triticale","winter triticale cv. Boreal","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.25,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2191","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",8,"NA","NA",12.04,12,"NA","NA",11.97,"ns","0","mono_mono","winter triticale","winter triticale cv. Boreal","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.58,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2192","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",9,"NA","NA",12.05,10,"NA","NA",11.93,"ns","0","mono_mono","winter triticale","winter triticale cv. NE-422t","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2193","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",9,"NA","NA",12.05,11,"NA","NA",11.89,"ns","0","mono_mono","winter triticale","winter triticale cv. NE-422t","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.33,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2194","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",9,"NA","NA",12.05,12,"NA","NA",11.97,"ns","0","mono_mono","winter triticale","winter triticale cv. NE-422t","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.66,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2195","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",10,"NA","NA",11.93,11,"NA","NA",11.89,"ns","0","mono_mono","winter wheat","winter wheat cv. Wesley","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.34,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2196","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",10,"NA","NA",11.93,12,"NA","NA",11.97,"ns","0","mono_mono","winter wheat","winter wheat cv. Wesley","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.34,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2197","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",11,"NA","NA",11.89,12,"NA","NA",11.97,"ns","0","mono_mono","winter wheat","winter wheat cv. Nekota","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.67,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2198","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,1,"NA","NA",185,"0.05","NA","mono","no cover crop","no cover crop","winter rye","winter rye cv. Aroostook","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.78,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2199","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,2,"NA","NA",185,"0.05","NA","mono","no cover crop","no cover crop","winter rye","winter rye cv. Dacold","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.78,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2200","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,3,"NA","NA",184,"0.05","NA","mono","no cover crop","no cover crop","winter rye","winter rye cv. Elbon","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.22,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2201","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,4,"NA","NA",183,"0.05","NA","mono","no cover crop","no cover crop","winter rye","winter rye cv. Maton","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.67,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2202","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,5,"NA","NA",185,"0.05","NA","mono","no cover crop","no cover crop","winter rye","winter rye cv. Oklon","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.78,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2203","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,6,"NA","NA",186,"0.05","NA","mono","no cover crop","no cover crop","winter rye","winter rye cv. Rymin","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,3.33,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2204","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,7,"NA","NA",184,"0.05","NA","mono","no cover crop","no cover crop","winter rye","winter rye cv. Wheeler","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.22,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2205","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,8,"NA","NA",183,"0.05","NA","mono","no cover crop","no cover crop","winter triticale","winter triticale cv. Boreal","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.67,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2206","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,9,"NA","NA",185,"0.05","NA","mono","no cover crop","no cover crop","winter triticale","winter triticale cv. NE-422t","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.78,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2207","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,10,"NA","NA",185,"0.05","NA","mono","no cover crop","no cover crop","winter wheat","winter wheat cv. Nekota","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.78,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2208","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,11,"NA","NA",184,"0.05","NA","mono","no cover crop","no cover crop","winter wheat","winter wheat cv. Pronghorn","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.22,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2209","Cover crop",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,12,"NA","NA",186,"0.05","NA","mono","no cover crop","no cover crop","winter wheat","winter wheat cv. Wesley","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,3.33,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2210","Cover crop",49,"2011-3","2","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",0,"NA","NA",1.8,4,"NA","NA",1.5,"ns","0","mono","no cover crop","no cover crop","rapeseed","rapeseed cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.3,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
