,review,paper_id,duration,rv_year,loc_multi_results,group_level1,group_level2,group_level3,rv,rv_timeseries,rv_depth,sample_depth,rv_units,stat_test,stat_type,trt1,trt1_int,trt1_int2,trt1_value,trt2,trt2_int,trt2_int2,trt2_value,significance,trt1_name,trt1_details,trt2_name,trt2_details,trt2_group1,trt2_group2,crop_type,system_group1,system_group2,mgmt_intention,Review,group_level1_alt,group_level2_alt,norm_interp2,norm_interp3,norm_interp2_alt,norm_interp3_alt,per_change,grouping,normative_effect
1,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community,"fungivores (Aphelenchoides) at planting, intermediate, and final growth stages",NA,0-25 cm,0-30 cm,#/250 g soil,ANOVA,mean,0,NA,NA,57.2,1,NA,NA,91.7,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,60.31,Pests | Nematodes | Nematode Community ; Other Soil Properties | Biotic Factors | Nematode Community,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
1662,Continuous Cover,4022,2016-3,3,1,Water Quality,Flow Quantity,Water Discharge,"cumulative runoff, no silicon added",No,NA,NA,mm,Tukey,mean,1,NA,NA,35,4,NA,NA,59,0.05,monocrop,dolichos,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,68.57,Water Quality | Flow Quantity | Water Discharge ; NA | NA | Water Discharge,Negative | assumed societal harm ; NA | NA
1663,Continuous Cover,4022,2016-3,3,1,Water Quality,Flow Quantity,Water Discharge,"cumulative runoff, no silicon added",No,NA,NA,mm,Tukey,mean,2,NA,NA,48,3,NA,NA,52,ns,monocrop,dolichos,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,8.33,Water Quality | Flow Quantity | Water Discharge ; NA | NA | Water Discharge,Negative | assumed societal harm ; NA | NA
1664,Continuous Cover,4022,2016-3,3,1,Water Quality,Flow Quantity,Water Discharge,"cumulative runoff, no silicon added",No,NA,NA,mm,Tukey,mean,2,NA,NA,48,4,NA,NA,59,0.05,monocrop,dolichos,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,22.92,Water Quality | Flow Quantity | Water Discharge ; NA | NA | Water Discharge,Negative | assumed societal harm ; NA | NA
1665,Continuous Cover,4022,2016-3,3,1,Other Soil Properties,Chemical Properties,pH,"soil pH enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,0,NA,NA,1.08,3,NA,NA,1.01,0.05,monocrop,potato,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Uniform Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,-6.48,Other Soil Properties | Chemical Properties | pH ; NA | NA | pH,Dependent on other factors | dependent on other factors ; NA | NA
1666,Continuous Cover,4022,2016-3,3,1,Other Soil Properties,Chemical Properties,pH,"soil pH enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,0,NA,NA,1.08,4,NA,NA,1.03,0.05,monocrop,potato,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Uniform Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,-4.63,Other Soil Properties | Chemical Properties | pH ; NA | NA | pH,Dependent on other factors | dependent on other factors ; NA | NA
1667,Continuous Cover,4022,2016-3,3,1,Other Soil Properties,Chemical Properties,pH,"soil pH enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,1,NA,NA,1.03,3,NA,NA,1.01,0.05,monocrop,dolichos,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,-1.94,Other Soil Properties | Chemical Properties | pH ; NA | NA | pH,Dependent on other factors | dependent on other factors ; NA | NA
1668,Continuous Cover,4022,2016-3,3,1,Other Soil Properties,Chemical Properties,pH,"soil pH enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,1,NA,NA,1.03,4,NA,NA,1.03,0.05,monocrop,dolichos,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,0,Other Soil Properties | Chemical Properties | pH ; NA | NA | pH,Dependent on other factors | dependent on other factors ; NA | NA
1669,Continuous Cover,4022,2016-3,3,1,Other Soil Properties,Chemical Properties,pH,"soil pH enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,2,NA,NA,1.01,3,NA,NA,1.01,0.05,monocrop,dolichos,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,0,Other Soil Properties | Chemical Properties | pH ; NA | NA | pH,Dependent on other factors | dependent on other factors ; NA | NA
1670,Continuous Cover,4022,2016-3,3,1,Other Soil Properties,Chemical Properties,pH,"soil pH enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,2,NA,NA,1.01,4,NA,NA,1.03,0.05,monocrop,dolichos,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,1.98,Other Soil Properties | Chemical Properties | pH ; NA | NA | pH,Dependent on other factors | dependent on other factors ; NA | NA
1671,Continuous Cover,4022,2016-3,3,1,Other Soil Properties,Chemical Properties,pH,"soil pH enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,0,NA,NA,1.09,3,NA,NA,1.03,0.05,monocrop,potato,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Uniform Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,-5.5,Other Soil Properties | Chemical Properties | pH ; NA | NA | pH,Dependent on other factors | dependent on other factors ; NA | NA
1672,Continuous Cover,4022,2016-3,3,1,Other Soil Properties,Chemical Properties,pH,"soil pH enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,0,NA,NA,1.09,4,NA,NA,1.04,0.05,monocrop,potato,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Uniform Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,-4.59,Other Soil Properties | Chemical Properties | pH ; NA | NA | pH,Dependent on other factors | dependent on other factors ; NA | NA
1673,Continuous Cover,4022,2016-3,3,1,Other Soil Properties,Chemical Properties,pH,"soil pH enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,1,NA,NA,1.05,3,NA,NA,1.03,0.05,monocrop,dolichos,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,-1.9,Other Soil Properties | Chemical Properties | pH ; NA | NA | pH,Dependent on other factors | dependent on other factors ; NA | NA
1674,Continuous Cover,4022,2016-3,3,1,Other Soil Properties,Chemical Properties,pH,"soil pH enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,1,NA,NA,1.05,4,NA,NA,1.04,0.05,monocrop,dolichos,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,-0.95,Other Soil Properties | Chemical Properties | pH ; NA | NA | pH,Dependent on other factors | dependent on other factors ; NA | NA
1675,Continuous Cover,4022,2016-3,3,1,Other Soil Properties,Chemical Properties,pH,"soil pH enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,2,NA,NA,1.04,3,NA,NA,1.03,0.05,monocrop,dolichos,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,-0.96,Other Soil Properties | Chemical Properties | pH ; NA | NA | pH,Dependent on other factors | dependent on other factors ; NA | NA
1676,Continuous Cover,4022,2016-3,3,1,Other Soil Properties,Chemical Properties,pH,"soil pH enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,2,NA,NA,1.04,4,NA,NA,1.04,0.05,monocrop,dolichos,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,0,Other Soil Properties | Chemical Properties | pH ; NA | NA | pH,Dependent on other factors | dependent on other factors ; NA | NA
1677,Continuous Cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"soil organic carbon enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,0,NA,NA,1.98,3,NA,NA,1.45,0.05,monocrop,potato,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Uniform Fertilization,Rainfed,Climate Mitigation,Continuous Cover,Other Soil Properties,Chemical Properties,Positive,assumed societal benefit,Dependent on other factors,assumed societal benefit,-26.77,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
1678,Continuous Cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"soil organic carbon enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,0,NA,NA,1.98,4,NA,NA,1.54,0.05,monocrop,potato,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Uniform Fertilization,Rainfed,Climate Mitigation,Continuous Cover,Other Soil Properties,Chemical Properties,Positive,assumed societal benefit,Dependent on other factors,assumed societal benefit,-22.22,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
1679,Continuous Cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"soil organic carbon enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,1,NA,NA,1.03,3,NA,NA,1.45,0.05,monocrop,dolichos,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,Other Soil Properties,Chemical Properties,Positive,assumed societal benefit,Dependent on other factors,assumed societal benefit,40.78,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
1680,Continuous Cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"soil organic carbon enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,1,NA,NA,1.03,4,NA,NA,1.54,0.05,monocrop,dolichos,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,Other Soil Properties,Chemical Properties,Positive,assumed societal benefit,Dependent on other factors,assumed societal benefit,49.51,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
1681,Continuous Cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"soil organic carbon enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,2,NA,NA,1.22,3,NA,NA,1.45,0.05,monocrop,dolichos,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,Other Soil Properties,Chemical Properties,Positive,assumed societal benefit,Dependent on other factors,assumed societal benefit,18.85,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
1682,Continuous Cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"soil organic carbon enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,2,NA,NA,1.22,4,NA,NA,1.54,0.05,monocrop,dolichos,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,Other Soil Properties,Chemical Properties,Positive,assumed societal benefit,Dependent on other factors,assumed societal benefit,26.23,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
1683,Continuous Cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"soil organic carbon enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,0,NA,NA,2.09,3,NA,NA,1.51,0.05,monocrop,potato,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Uniform Fertilization,Rainfed,Climate Mitigation,Continuous Cover,Other Soil Properties,Chemical Properties,Positive,assumed societal benefit,Dependent on other factors,assumed societal benefit,-27.75,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
1684,Continuous Cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"soil organic carbon enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,0,NA,NA,2.09,4,NA,NA,1.61,0.05,monocrop,potato,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Uniform Fertilization,Rainfed,Climate Mitigation,Continuous Cover,Other Soil Properties,Chemical Properties,Positive,assumed societal benefit,Dependent on other factors,assumed societal benefit,-22.97,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
1685,Continuous Cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"soil organic carbon enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,1,NA,NA,1.13,3,NA,NA,1.51,0.05,monocrop,dolichos,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,Other Soil Properties,Chemical Properties,Positive,assumed societal benefit,Dependent on other factors,assumed societal benefit,33.63,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
1686,Continuous Cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"soil organic carbon enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,1,NA,NA,1.13,4,NA,NA,1.61,0.05,monocrop,dolichos,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,Other Soil Properties,Chemical Properties,Positive,assumed societal benefit,Dependent on other factors,assumed societal benefit,42.48,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
1687,Continuous Cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"soil organic carbon enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,2,NA,NA,1.32,3,NA,NA,1.51,0.05,monocrop,dolichos,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,Other Soil Properties,Chemical Properties,Positive,assumed societal benefit,Dependent on other factors,assumed societal benefit,14.39,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
1688,Continuous Cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"soil organic carbon enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,2,NA,NA,1.32,4,NA,NA,1.61,0.05,monocrop,dolichos,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,Other Soil Properties,Chemical Properties,Positive,assumed societal benefit,Dependent on other factors,assumed societal benefit,21.97,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
1689,Continuous Cover,4022,2016-3,3,1,Soil Nutrients,Nitrogen,Total Nitrogen,"soil nitrogen enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,0,NA,NA,1.87,3,NA,NA,1.21,0.05,monocrop,potato,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Uniform Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,-35.29,Soil Nutrients | Nitrogen | Total Nitrogen ; NA | NA | Total Nitrogen,Dependent on other factors | dependent on other factors ; NA | NA
1690,Continuous Cover,4022,2016-3,3,1,Soil Nutrients,Nitrogen,Total Nitrogen,"soil nitrogen enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,0,NA,NA,1.87,4,NA,NA,1.43,0.05,monocrop,potato,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Uniform Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,-23.53,Soil Nutrients | Nitrogen | Total Nitrogen ; NA | NA | Total Nitrogen,Dependent on other factors | dependent on other factors ; NA | NA
1691,Continuous Cover,4022,2016-3,3,1,Soil Nutrients,Nitrogen,Total Nitrogen,"soil nitrogen enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,1,NA,NA,1.11,3,NA,NA,1.21,0.05,monocrop,dolichos,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,9.01,Soil Nutrients | Nitrogen | Total Nitrogen ; NA | NA | Total Nitrogen,Dependent on other factors | dependent on other factors ; NA | NA
1692,Continuous Cover,4022,2016-3,3,1,Soil Nutrients,Nitrogen,Total Nitrogen,"soil nitrogen enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,1,NA,NA,1.11,4,NA,NA,1.43,0.05,monocrop,dolichos,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,28.83,Soil Nutrients | Nitrogen | Total Nitrogen ; NA | NA | Total Nitrogen,Dependent on other factors | dependent on other factors ; NA | NA
1693,Continuous Cover,4022,2016-3,3,1,Soil Nutrients,Nitrogen,Total Nitrogen,"soil nitrogen enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,2,NA,NA,1.32,3,NA,NA,1.21,0.05,monocrop,dolichos,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,-8.33,Soil Nutrients | Nitrogen | Total Nitrogen ; NA | NA | Total Nitrogen,Dependent on other factors | dependent on other factors ; NA | NA
1694,Continuous Cover,4022,2016-3,3,1,Soil Nutrients,Nitrogen,Total Nitrogen,"soil nitrogen enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,2,NA,NA,1.32,4,NA,NA,1.43,0.05,monocrop,dolichos,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,8.33,Soil Nutrients | Nitrogen | Total Nitrogen ; NA | NA | Total Nitrogen,Dependent on other factors | dependent on other factors ; NA | NA
1695,Continuous Cover,4022,2016-3,3,1,Soil Nutrients,Nitrogen,Total Nitrogen,"soil nitrogen enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,0,NA,NA,1.92,3,NA,NA,1.25,0.05,monocrop,potato,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Uniform Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,-34.9,Soil Nutrients | Nitrogen | Total Nitrogen ; NA | NA | Total Nitrogen,Dependent on other factors | dependent on other factors ; NA | NA
1696,Continuous Cover,4022,2016-3,3,1,Soil Nutrients,Nitrogen,Total Nitrogen,"soil nitrogen enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,0,NA,NA,1.92,4,NA,NA,1.46,0.05,monocrop,potato,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Uniform Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,-23.96,Soil Nutrients | Nitrogen | Total Nitrogen ; NA | NA | Total Nitrogen,Dependent on other factors | dependent on other factors ; NA | NA
1697,Continuous Cover,4022,2016-3,3,1,Soil Nutrients,Nitrogen,Total Nitrogen,"soil nitrogen enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,1,NA,NA,1.17,3,NA,NA,1.25,0.05,monocrop,dolichos,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,6.84,Soil Nutrients | Nitrogen | Total Nitrogen ; NA | NA | Total Nitrogen,Dependent on other factors | dependent on other factors ; NA | NA
1698,Continuous Cover,4022,2016-3,3,1,Soil Nutrients,Nitrogen,Total Nitrogen,"soil nitrogen enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,1,NA,NA,1.17,4,NA,NA,1.46,0.05,monocrop,dolichos,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,24.79,Soil Nutrients | Nitrogen | Total Nitrogen ; NA | NA | Total Nitrogen,Dependent on other factors | dependent on other factors ; NA | NA
1699,Continuous Cover,4022,2016-3,3,1,Soil Nutrients,Nitrogen,Total Nitrogen,"soil nitrogen enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,2,NA,NA,1.38,3,NA,NA,1.25,0.05,monocrop,dolichos,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,-9.42,Soil Nutrients | Nitrogen | Total Nitrogen ; NA | NA | Total Nitrogen,Dependent on other factors | dependent on other factors ; NA | NA
1700,Continuous Cover,4022,2016-3,3,1,Soil Nutrients,Nitrogen,Total Nitrogen,"soil nitrogen enrichment ratio, no silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,2,NA,NA,1.38,4,NA,NA,1.46,0.05,monocrop,dolichos,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,5.8,Soil Nutrients | Nitrogen | Total Nitrogen ; NA | NA | Total Nitrogen,Dependent on other factors | dependent on other factors ; NA | NA
1701,Continuous Cover,4022,2016-3,3,1,Soil Nutrients,Phosphorus & Potassium,Phosphorus,"soil phosphorus enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,0,NA,NA,2.78,3,NA,NA,1.31,0.05,monocrop,potato,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Uniform Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,-52.88,Soil Nutrients | Phosphorus & Potassium | Phosphorus ; NA | NA | Phosphorus,Dependent on other factors | dependent on other factors ; NA | NA
1702,Continuous Cover,4022,2016-3,3,1,Soil Nutrients,Phosphorus & Potassium,Phosphorus,"soil phosphorus enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,0,NA,NA,2.78,4,NA,NA,1.46,0.05,monocrop,potato,intercrop,potato; hairy vetch,Two Species,Legume & Non-Legume,Vegetables; Fodder,Uniform Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,-47.48,Soil Nutrients | Phosphorus & Potassium | Phosphorus ; NA | NA | Phosphorus,Dependent on other factors | dependent on other factors ; NA | NA
1703,Continuous Cover,4022,2016-3,3,1,Soil Nutrients,Phosphorus & Potassium,Phosphorus,"soil phosphorus enrichment ratio, silicon added",Yes,0-30 cm,0-30 cm,enrichment ratio,Tukey,mean,1,NA,NA,1.23,3,NA,NA,1.31,0.05,monocrop,dolichos,intercrop,potato; dolichos,Two Species,Legume & Non-Legume,Vegetables; Bean,Variable Fertilization,Rainfed,Climate Mitigation,Continuous Cover,NA,NA,Dependent on other factors,dependent on other factors,NA,NA,6.5,Soil Nutrients | Phosphorus & Potassium | Phosphorus ; NA | NA | Phosphorus,Dependent on other factors | dependent on other factors ; NA | NA
