review,paper_id,duration,rv_year,loc_multi_results,group_level1,group_level2,group_level3,rv,rv_depth,sample_depth,rv_units,stat_test,stat_type,trt1,trt1_int,trt1_int2,trt1_value,trt2,trt2_int,trt2_int2,trt2_value,significance,trt1_name,trt1_details,trt2_name,trt2_details,trt2_group1,trt2_group2,crop_type,system_group1,system_group2,mgmt_intention,norm_interp2,norm_interp3,group_level1_alt,group_level2_alt,norm_interp2_alt,norm_interp3_alt,per_change,grouping,normative_effect
Continuous cover,4026,2015-1,1,2,Crop Yields,Yields,Sorghum,"sorghum grain yield, short rains",NA,NA,t/ha,Tukey,mean,0,NA,NA,1.7,1,NA,NA,2.6,0.05,monocrop,sorghum,intercrop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Positive,assumed societal benefit,NA,NA,NA,NA,52.94,Crop Yields | Yields | Sorghum,Positive | assumed societal benefit
Continuous cover,4026,2015-1,1,2,Crop Yields,Yields,Sorghum,"sorghum grain yield, short rains",NA,NA,t/ha,Tukey,mean,0,NA,NA,1.7,2,NA,NA,2.8,0.05,monocrop,sorghum,intercrop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Positive,assumed societal benefit,NA,NA,NA,NA,64.71,Crop Yields | Yields | Sorghum,Positive | assumed societal benefit
Continuous cover,4026,2015-1,1,2,Crop Yields,Yields,Sorghum,"sorghum grain yield, short rains",NA,NA,t/ha,Tukey,mean,0,NA,NA,1.7,3,NA,NA,2.5,0.05,monocrop,sorghum,intercrop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Positive,assumed societal benefit,NA,NA,NA,NA,47.06,Crop Yields | Yields | Sorghum,Positive | assumed societal benefit
Continuous cover,4026,2015-1,1,2,Crop Yields,Yields,Sorghum,"sorghum grain yield, short rains",NA,NA,t/ha,Tukey,mean,0,NA,NA,1.7,4,NA,NA,2.6,0.05,monocrop,sorghum,intercrop,sorghum;Desmodium,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Positive,assumed societal benefit,NA,NA,NA,NA,52.94,Crop Yields | Yields | Sorghum,Positive | assumed societal benefit
Continuous cover,4027,1996-2,1,1,Crop Yields,Yields,Maize,"maize grain yields, maize 2 meters from Gliricidia tree",NA,NA,g/m^2^,NA,mean,0,NA,NA,42.12,1,NA,NA,39.9,NA,monocrop,maize,alley crop,maize;Gliricidia,2,Legume & Non-Legume,Cereal;Tree,Uniform,Rainfed,Nutrient Management,Positive,assumed societal benefit,NA,NA,NA,NA,-5.27,Crop Yields | Yields | Maize,Positive | assumed societal benefit
Continuous cover,4027,1996-2,1,1,Crop Yields,Yields,Maize,"maize grain yields, maize 3 meters from Gliricidia tree",NA,NA,g/m^2^,NA,mean,0,NA,NA,42.12,1,NA,NA,55.42,NA,monocrop,maize,alley crop,maize;Gliricidia,2,Legume & Non-Legume,Cereal;Tree,Uniform,Rainfed,Nutrient Management,Positive,assumed societal benefit,NA,NA,NA,NA,31.58,Crop Yields | Yields | Maize,Positive | assumed societal benefit
Continuous cover,4027,1996-2,1,1,Crop Yields,Yields,Maize,"maize grain yields, maize 4 meters from Gliricidia tree",NA,NA,g/m^2^,NA,mean,0,NA,NA,42.12,1,NA,NA,84.98,NA,monocrop,maize,alley crop,maize;Gliricidia,2,Legume & Non-Legume,Cereal;Tree,Uniform,Rainfed,Nutrient Management,Positive,assumed societal benefit,NA,NA,NA,NA,101.76,Crop Yields | Yields | Maize,Positive | assumed societal benefit
Continuous cover,4027,1996-2,1,1,Crop Yields,Yields,Maize,"maize grain yields, maize 5 meters from Gliricidia tree",NA,NA,g/m^2^,NA,mean,0,NA,NA,42.12,1,NA,NA,132.27,NA,monocrop,maize,alley crop,maize;Gliricidia,2,Legume & Non-Legume,Cereal;Tree,Uniform,Rainfed,Nutrient Management,Positive,assumed societal benefit,NA,NA,NA,NA,214.03,Crop Yields | Yields | Maize,Positive | assumed societal benefit
Continuous cover,4027,1996-2,1,1,Crop Yields,Yields,Maize,"maize grain yields, maize 6 meters from Gliricidia tree",NA,NA,g/m^2^,NA,mean,0,NA,NA,42.12,1,NA,NA,156.65,NA,monocrop,maize,alley crop,maize;Gliricidia,2,Legume & Non-Legume,Cereal;Tree,Uniform,Rainfed,Nutrient Management,Positive,assumed societal benefit,NA,NA,NA,NA,271.91,Crop Yields | Yields | Maize,Positive | assumed societal benefit
Continuous cover,4027,1996-2,1,1,Crop Yields,Yields,Maize,"maize grain yields, maize 7 meters from Gliricidia tree",NA,NA,g/m^2^,NA,mean,0,NA,NA,42.12,1,NA,NA,169.21,NA,monocrop,maize,alley crop,maize;Gliricidia,2,Legume & Non-Legume,Cereal;Tree,Uniform,Rainfed,Nutrient Management,Positive,assumed societal benefit,NA,NA,NA,NA,301.73,Crop Yields | Yields | Maize,Positive | assumed societal benefit
Continuous cover,4027,1996-2,1,1,Crop Yields,Yields,Maize,"maize grain yields, maize 8 meters from Gliricidia tree",NA,NA,g/m^2^,NA,mean,0,NA,NA,42.12,1,NA,NA,188.42,NA,monocrop,maize,alley crop,maize;Gliricidia,2,Legume & Non-Legume,Cereal;Tree,Uniform,Rainfed,Nutrient Management,Positive,assumed societal benefit,NA,NA,NA,NA,347.34,Crop Yields | Yields | Maize,Positive | assumed societal benefit
Continuous cover,4027,1996-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, maize 2 meters from Gliricidia tree",NA,NA,g/m^2^,NA,mean,0,NA,NA,46.55,1,NA,NA,53.94,NA,monocrop,maize,alley crop,maize;Gliricidia,2,Legume & Non-Legume,Cereal;Tree,Uniform,Rainfed,Nutrient Management,Positive,assumed societal benefit,NA,NA,NA,NA,15.88,Crop Yields | Yields | Maize,Positive | assumed societal benefit
Continuous cover,4027,1996-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, maize 3 meters from Gliricidia tree",NA,NA,g/m^2^,NA,mean,0,NA,NA,46.55,1,NA,NA,85.71,NA,monocrop,maize,alley crop,maize;Gliricidia,2,Legume & Non-Legume,Cereal;Tree,Uniform,Rainfed,Nutrient Management,Positive,assumed societal benefit,NA,NA,NA,NA,84.12,Crop Yields | Yields | Maize,Positive | assumed societal benefit
Continuous cover,4027,1996-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, maize 4 meters from Gliricidia tree",NA,NA,g/m^2^,NA,mean,0,NA,NA,46.55,1,NA,NA,125.62,NA,monocrop,maize,alley crop,maize;Gliricidia,2,Legume & Non-Legume,Cereal;Tree,Uniform,Rainfed,Nutrient Management,Positive,assumed societal benefit,NA,NA,NA,NA,169.86,Crop Yields | Yields | Maize,Positive | assumed societal benefit
Continuous cover,4027,1996-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, maize 5 meters from Gliricidia tree",NA,NA,g/m^2^,NA,mean,0,NA,NA,46.55,1,NA,NA,158.13,NA,monocrop,maize,alley crop,maize;Gliricidia,2,Legume & Non-Legume,Cereal;Tree,Uniform,Rainfed,Nutrient Management,Positive,assumed societal benefit,NA,NA,NA,NA,239.7,Crop Yields | Yields | Maize,Positive | assumed societal benefit
Continuous cover,4027,1996-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, maize 6 meters from Gliricidia tree",NA,NA,g/m^2^,NA,mean,0,NA,NA,46.55,1,NA,NA,218.72,NA,monocrop,maize,alley crop,maize;Gliricidia,2,Legume & Non-Legume,Cereal;Tree,Uniform,Rainfed,Nutrient Management,Positive,assumed societal benefit,NA,NA,NA,NA,369.86,Crop Yields | Yields | Maize,Positive | assumed societal benefit
Continuous cover,4027,1996-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, maize 7 meters from Gliricidia tree",NA,NA,g/m^2^,NA,mean,0,NA,NA,46.55,1,NA,NA,243.1,NA,monocrop,maize,alley crop,maize;Gliricidia,2,Legume & Non-Legume,Cereal;Tree,Uniform,Rainfed,Nutrient Management,Positive,assumed societal benefit,NA,NA,NA,NA,422.23,Crop Yields | Yields | Maize,Positive | assumed societal benefit
Continuous cover,4027,1996-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, maize 8 meters from Gliricidia tree",NA,NA,g/m^2^,NA,mean,0,NA,NA,46.55,1,NA,NA,260.1,NA,monocrop,maize,alley crop,maize;Gliricidia,2,Legume & Non-Legume,Cereal;Tree,Uniform,Rainfed,Nutrient Management,Positive,assumed societal benefit,NA,NA,NA,NA,458.75,Crop Yields | Yields | Maize,Positive | assumed societal benefit
Continuous cover,4028,2012-3,1,1,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,329,1,NA,NA,30,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-90.88,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,2,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,466,1,NA,NA,39,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-91.63,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,3,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,182,1,NA,NA,31,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-82.97,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,4,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,419,1,NA,NA,62,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-85.2,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,1,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,197,1,NA,NA,9,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-95.43,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,2,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,584,1,NA,NA,19,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-96.75,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,3,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,341,1,NA,NA,12,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-96.48,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,4,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,383,1,NA,NA,13,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-96.61,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,5,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,310,1,NA,NA,21,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-93.23,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,6,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,344,1,NA,NA,2,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-99.42,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,7,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,640,1,NA,NA,49,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-92.34,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,8,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,604,1,NA,NA,32,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-94.7,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,9,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,88,1,NA,NA,2,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-97.73,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,10,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,632,1,NA,NA,9,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-98.58,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,11,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,228,1,NA,NA,1,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-99.56,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,1,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,464,1,NA,NA,12,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-97.41,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,2,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,582,1,NA,NA,13,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-97.77,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,3,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,489,1,NA,NA,49,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-89.98,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,4,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,288,1,NA,NA,56,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-80.56,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,5,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,281,1,NA,NA,12,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-95.73,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,6,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,450,1,NA,NA,18,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-96,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,7,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,324,1,NA,NA,21,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-93.52,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,8,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,380,1,NA,NA,31,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-91.84,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,9,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,113,1,NA,NA,8,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-92.92,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,10,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,911,1,NA,NA,2,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-99.78,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,11,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,423,1,NA,NA,2,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-99.53,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,12,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,372,1,NA,NA,37,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-90.05,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,13,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,527,1,NA,NA,5,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-99.05,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,3,1,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,543,1,NA,NA,69,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-87.29,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,3,2,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,716,1,NA,NA,20,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-97.21,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,3,3,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,319,1,NA,NA,41,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-87.15,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,3,4,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,288,1,NA,NA,35,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-87.85,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,5,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,295,1,NA,NA,12,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-95.93,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,6,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,415,1,NA,NA,10,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-97.59,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,7,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,396,1,NA,NA,59,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-85.1,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,8,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,594,1,NA,NA,26,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-95.62,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,9,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,200,1,NA,NA,9,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-95.5,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,10,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,675,1,NA,NA,30,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-95.56,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,11,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,400,1,NA,NA,16,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-96,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,12,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,232,1,NA,NA,13,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-94.4,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,13,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,399,1,NA,NA,9,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-97.74,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,14,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,286,1,NA,NA,22,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-92.31,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,15,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,339,1,NA,NA,23,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-93.22,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,16,Pests,Weeds,Striga,"striga count after 10 weeks, long rains",NA,NA,#,NA,mean,0,NA,NA,245,1,NA,NA,19,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-92.24,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,3,1,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,433,1,NA,NA,80,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-81.52,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,3,2,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,636,1,NA,NA,13,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-97.96,Pests | Weeds | Striga,Negative | assumed societal harm
