"review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_timeseries","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","tillage_1","tillage_2","trt_compare","crop_type","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"Tillage",6000,"2017-2","1","1","Crop Yields","Yields","Maize","maize grain yield, long season, no manure, high fertility site","No",NA,NA,"ton/ha","Tukey","mean",0,NA,NA,3.93,1,NA,NA,5.89,"0.05","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",49.87,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1","1","Crop Yields","Yields","Maize","maize grain yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","7",1.3,1,"5","7",1.53,"ns","conv_Tied","Conventional Tillage","conventional tillage, manure added, no additional nitrogen","Conservation Tillage","tied tillage, manure added, no additional nitrogen",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",17.69,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1","1","Crop Yields","Yields","Maize","maize grain yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","8",1.87,1,"5","8",1.64,"ns","conv_Tied","Conventional Tillage","conventional tillage, manure added, additional nitrogen added","Conservation Tillage","tied tillage, manure added, additional nitrogen added",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-12.3,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Yields","Maize","maize grain yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","7",1.36,1,"5","7",1.15,"ns","conv_Tied","Conventional Tillage","conventional tillage, manure added, no additional nitrogen","Conservation Tillage","tied tillage, manure added, no additional nitrogen",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-15.44,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Yields","Maize","maize grain yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","8",1.68,1,"5","8",1.43,"ns","conv_Tied","Conventional Tillage","conventional tillage, manure added, additional nitrogen added","Conservation Tillage","tied tillage, manure added, additional nitrogen added",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-14.88,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Yields","Maize","maize grain yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","7",2.12,1,"5","7",1.84,"ns","conv_Tied","Conventional Tillage","conventional tillage, manure added, no additional nitrogen","Conservation Tillage","tied tillage, manure added, no additional nitrogen",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-13.21,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Yields","Maize","maize grain yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","8",3.4,1,"5","8",3.65,"ns","conv_Tied","Conventional Tillage","conventional tillage, manure added, additional nitrogen added","Conservation Tillage","tied tillage, manure added, additional nitrogen added",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",7.35,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","3","1","Crop Yields","Yields","Maize","maize grain yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","7",1.73,1,"5","7",1.65,"ns","conv_Tied","Conventional Tillage","conventional tillage, manure added, no additional nitrogen","Conservation Tillage","tied tillage, manure added, no additional nitrogen",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-4.62,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","3","1","Crop Yields","Yields","Maize","maize grain yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","8",1.74,1,"5","8",1.59,"ns","conv_Tied","Conventional Tillage","conventional tillage, manure added, additional nitrogen added","Conservation Tillage","tied tillage, manure added, additional nitrogen added",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-8.62,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1","1","Crop Yields","Yields","Maize","maize grain yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",1,"5","7",1.53,2,"5","7",0.76,"ns","Tied_NT","Conservation Tillage","tied tillage, manure added, no additional nitrogen","No Tillage","no-tillage, manure added, no additional nitrogen",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-50.33,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1","1","Crop Yields","Yields","Maize","maize grain yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",1,"5","8",1.64,2,"5","8",1.73,"ns","Tied_NT","Conservation Tillage","tied tillage, manure added, additional nitrogen added","No Tillage","no-tillage, manure added, additional nitrogen added",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",5.49,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Yields","Maize","maize grain yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",1,"5","7",1.15,2,"5","7",0.24,"ns","Tied_NT","Conservation Tillage","tied tillage, manure added, no additional nitrogen","No Tillage","no-tillage, manure added, no additional nitrogen",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-79.13,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Yields","Maize","maize grain yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",1,"5","8",1.43,2,"5","8",0.65,"ns","Tied_NT","Conservation Tillage","tied tillage, manure added, additional nitrogen added","No Tillage","no-tillage, manure added, additional nitrogen added",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-54.55,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Yields","Maize","maize grain yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",1,"5","7",1.84,2,"5","7",0.76,"ns","Tied_NT","Conservation Tillage","tied tillage, manure added, no additional nitrogen","No Tillage","no-tillage, manure added, no additional nitrogen",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-58.7,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Yields","Maize","maize grain yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",1,"5","8",3.65,2,"5","8",2.02,"ns","Tied_NT","Conservation Tillage","tied tillage, manure added, additional nitrogen added","No Tillage","no-tillage, manure added, additional nitrogen added",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-44.66,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","3","1","Crop Yields","Yields","Maize","maize grain yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",1,"5","7",1.65,2,"5","7",3.09,"ns","Tied_NT","Conservation Tillage","tied tillage, manure added, no additional nitrogen","No Tillage","no-tillage, manure added, no additional nitrogen",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",87.27,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","3","1","Crop Yields","Yields","Maize","maize grain yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",1,"5","8",1.59,2,"5","8",3.29,"ns","Tied_NT","Conservation Tillage","tied tillage, manure added, additional nitrogen added","No Tillage","no-tillage, manure added, additional nitrogen added",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",106.92,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"4;5","7",2.95,2,"4;5","7",2.11,"ns","conv_NT","Conventional Tillage","conventional tillage, crop residue added, manure added, no additional nitrogen","No Tillage","no-tillage, crop residue added, manure added, no additional nitrogen",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-28.47,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"4;5","8",3.63,2,"4;5","8",2.33,"ns","conv_NT","Conventional Tillage","conventional tillage, crop residue added, manure added, additional nitrogen added","No Tillage","no-tillage, crop residue added, manure added, additional nitrogen added",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-35.81,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"4;5","7",1.26,2,"4;5","7",1.34,"ns","conv_NT","Conventional Tillage","conventional tillage, crop residue added, manure added, no additional nitrogen","No Tillage","no-tillage, crop residue added, manure added, no additional nitrogen",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",6.35,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"4;5","8",1.69,2,"4;5","8",1.82,"ns","conv_NT","Conventional Tillage","conventional tillage, crop residue added, manure added, additional nitrogen added","No Tillage","no-tillage, crop residue added, manure added, additional nitrogen added",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",7.69,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"4;5","7",2.2,2,"4;5","7",1.52,"ns","conv_NT","Conventional Tillage","conventional tillage, crop residue added, manure added, no additional nitrogen","No Tillage","no-tillage, crop residue added, manure added, no additional nitrogen",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-30.91,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"4;5","8",2.83,2,"4;5","8",3.12,"ns","conv_NT","Conventional Tillage","conventional tillage, crop residue added, manure added, additional nitrogen added","No Tillage","no-tillage, crop residue added, manure added, additional nitrogen added",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",10.25,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","3","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"4;5","7",2.43,2,"4;5","7",1.24,"ns","conv_NT","Conventional Tillage","conventional tillage, crop residue added, manure added, no additional nitrogen","No Tillage","no-tillage, crop residue added, manure added, no additional nitrogen",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-48.97,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","3","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"4;5","8",1.66,2,"4;5","8",1.34,"ns","conv_NT","Conventional Tillage","conventional tillage, crop residue added, manure added, additional nitrogen added","No Tillage","no-tillage, crop residue added, manure added, additional nitrogen added",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-19.28,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"4;5","7",2.95,1,"4;5","7",4.15,"ns","conv_Tied","Conventional Tillage","conventional tillage, crop residue added, manure added, no additional nitrogen","Conservation Tillage","tied tillage, crop residue added, manure added, no additional nitrogen",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",40.68,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"4;5","8",3.63,1,"4;5","8",2.33,"ns","conv_Tied","Conventional Tillage","conventional tillage, crop residue added, manure added, additional nitrogen added","Conservation Tillage","tied tillage, crop residue added, manure added, additional nitrogen added",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-35.81,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"4;5","7",1.26,1,"4;5","7",1.84,"ns","conv_Tied","Conventional Tillage","conventional tillage, crop residue added, manure added, no additional nitrogen","Conservation Tillage","tied tillage, crop residue added, manure added, no additional nitrogen",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",46.03,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"4;5","8",1.69,1,"4;5","8",2.8,"ns","conv_Tied","Conventional Tillage","conventional tillage, crop residue added, manure added, additional nitrogen added","Conservation Tillage","tied tillage, crop residue added, manure added, additional nitrogen added",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",65.68,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"4;5","7",2.2,1,"4;5","7",2.06,"ns","conv_Tied","Conventional Tillage","conventional tillage, crop residue added, manure added, no additional nitrogen","Conservation Tillage","tied tillage, crop residue added, manure added, no additional nitrogen",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-6.36,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"4;5","8",2.83,1,"4;5","8",2.36,"ns","conv_Tied","Conventional Tillage","conventional tillage, crop residue added, manure added, additional nitrogen added","Conservation Tillage","tied tillage, crop residue added, manure added, additional nitrogen added",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-16.61,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","3","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"4;5","7",2.43,1,"4;5","7",1.66,"ns","conv_Tied","Conventional Tillage","conventional tillage, crop residue added, manure added, no additional nitrogen","Conservation Tillage","tied tillage, crop residue added, manure added, no additional nitrogen",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-31.69,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","3","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"4;5","8",1.66,1,"4;5","8",1.06,"ns","conv_Tied","Conventional Tillage","conventional tillage, crop residue added, manure added, additional nitrogen added","Conservation Tillage","tied tillage, crop residue added, manure added, additional nitrogen added",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-36.14,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",1,"4;5","7",4.15,2,"4;5","7",2.11,"ns","Tied_NT","Conservation Tillage","tied tillage, crop residue added, manure added, no additional nitrogen","No Tillage","no-tillage, crop residue added, manure added, no additional nitrogen",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-49.16,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",1,"4;5","8",2.33,2,"4;5","8",2.33,"ns","Tied_NT","Conservation Tillage","tied tillage, crop residue added, manure added, additional nitrogen added","No Tillage","no-tillage, crop residue added, manure added, additional nitrogen added",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",0,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",1,"4;5","7",1.84,2,"4;5","7",1.34,"ns","Tied_NT","Conservation Tillage","tied tillage, crop residue added, manure added, no additional nitrogen","No Tillage","no-tillage, crop residue added, manure added, no additional nitrogen",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-27.17,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",1,"4;5","8",2.8,2,"4;5","8",1.82,"ns","Tied_NT","Conservation Tillage","tied tillage, crop residue added, manure added, additional nitrogen added","No Tillage","no-tillage, crop residue added, manure added, additional nitrogen added",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-35,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",1,"4;5","7",2.06,2,"4;5","7",1.52,"ns","Tied_NT","Conservation Tillage","tied tillage, crop residue added, manure added, no additional nitrogen","No Tillage","no-tillage, crop residue added, manure added, no additional nitrogen",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-26.21,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",1,"4;5","8",2.36,2,"4;5","8",3.12,"ns","Tied_NT","Conservation Tillage","tied tillage, crop residue added, manure added, additional nitrogen added","No Tillage","no-tillage, crop residue added, manure added, additional nitrogen added",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",32.2,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","3","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",1,"4;5","7",1.66,2,"4;5","7",1.24,"ns","Tied_NT","Conservation Tillage","tied tillage, crop residue added, manure added, no additional nitrogen","No Tillage","no-tillage, crop residue added, manure added, no additional nitrogen",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-25.3,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","3","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",1,"4;5","8",1.06,2,"4;5","8",1.34,"ns","Tied_NT","Conservation Tillage","tied tillage, crop residue added, manure added, additional nitrogen added","No Tillage","no-tillage, crop residue added, manure added, additional nitrogen added",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",26.42,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","7",2.55,2,"5","7",1.53,"ns","conv_NT","Conventional Tillage","conventional tillage, manure added, no additional nitrogen","No Tillage","no-tillage, manure added, no additional nitrogen",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-40,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","8",2.81,2,"5","8",2.56,"ns","conv_NT","Conventional Tillage","conventional tillage, manure added, additional nitrogen added","No Tillage","no-tillage, manure added, additional nitrogen added",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-8.9,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","7",1.8,2,"5","7",0.68,"ns","conv_NT","Conventional Tillage","conventional tillage, manure added, no additional nitrogen","No Tillage","no-tillage, manure added, no additional nitrogen",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-62.22,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","8",2.55,2,"5","8",1.27,"ns","conv_NT","Conventional Tillage","conventional tillage, manure added, additional nitrogen added","No Tillage","no-tillage, manure added, additional nitrogen added",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-50.2,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","7",1.2,2,"5","7",0.9,"ns","conv_NT","Conventional Tillage","conventional tillage, manure added, no additional nitrogen","No Tillage","no-tillage, manure added, no additional nitrogen",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-25,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","8",2.32,2,"5","8",1.23,"ns","conv_NT","Conventional Tillage","conventional tillage, manure added, additional nitrogen added","No Tillage","no-tillage, manure added, additional nitrogen added",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-46.98,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","3","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","7",1.64,2,"5","7",2,"ns","conv_NT","Conventional Tillage","conventional tillage, manure added, no additional nitrogen","No Tillage","no-tillage, manure added, no additional nitrogen",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",21.95,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","3","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","8",1.18,2,"5","8",2.12,"ns","conv_NT","Conventional Tillage","conventional tillage, manure added, additional nitrogen added","No Tillage","no-tillage, manure added, additional nitrogen added",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",79.66,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","7",2.55,1,"5","7",2.84,"ns","conv_Tied","Conventional Tillage","conventional tillage, manure added, no additional nitrogen","Conservation Tillage","tied tillage, manure added, no additional nitrogen",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",11.37,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","8",2.81,1,"5","8",3.51,"ns","conv_Tied","Conventional Tillage","conventional tillage, manure added, additional nitrogen added","Conservation Tillage","tied tillage, manure added, additional nitrogen added",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",24.91,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","7",1.8,1,"5","7",1.37,"ns","conv_Tied","Conventional Tillage","conventional tillage, manure added, no additional nitrogen","Conservation Tillage","tied tillage, manure added, no additional nitrogen",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-23.89,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
