"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_timeseries","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","tillage_1","tillage_2","trt_compare","crop_type","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Tillage",6000,"2017-2","1",1,"Crop Yields","Yields","Maize","maize grain yield, long season, no manure, high fertility site","No","NA","NA","ton/ha","Tukey","mean",0,"NA","NA",3.93,1,"NA","NA",5.89,"0.05","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",49.87,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"1399","Tillage",6013,"2010-3","1",NA,"Economics","Income","Marginal Rate Of Return","marginal rate of return for maize-bean intercropped system, short rains","No","NA","NA","$USD/ha","NA","mean",0,"NA","NA",0.72,2,"NA","NA",2.94,NA,"conv_NT","Conventional Tillage","conventional tillage","No Tillage","zero tillage",5.5,16,"Conventional Tillage - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",308.33,"Economics | Income | Marginal Rate Of Return","Positive | assumed societal benefit"
"1400","Tillage",6013,"2010-3","1",NA,"Economics","Income","Marginal Rate Of Return","marginal rate of return for maize-bean intercropped system, short rains","No","NA","NA","$USD/ha","NA","mean",1,"NA","NA",1.7,2,"NA","NA",2.94,NA,"ridge_NT","Zonal Tillage","furrow-ridge","No Tillage","zero tillage",8,16,"Conventional Tillage - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",72.94,"Economics | Income | Marginal Rate Of Return","Positive | assumed societal benefit"
"1401","Tillage",6013,"2010-3","2",NA,"Economics","Income","Marginal Rate Of Return","marginal rate of return for maize-bean intercropped system, long rains","No","NA","NA","$USD/ha","NA","mean",0,"NA","NA",3.09,1,"NA","NA",7.62,NA,"conv_ridge","Conventional Tillage","conventional tillage","Zonal Tillage","furrow-ridge",5.5,8,"Conventional Tillage - Zonal Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",146.6,"Economics | Income | Marginal Rate Of Return","Positive | assumed societal benefit"
"1402","Tillage",6013,"2010-3","2",NA,"Economics","Income","Marginal Rate Of Return","marginal rate of return for maize-bean intercropped system, long rains","No","NA","NA","$USD/ha","NA","mean",0,"NA","NA",3.09,2,"NA","NA",10.3,NA,"conv_NT","Conventional Tillage","conventional tillage","No Tillage","zero tillage",5.5,16,"Conventional Tillage - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",233.33,"Economics | Income | Marginal Rate Of Return","Positive | assumed societal benefit"
"1403","Tillage",6013,"2010-3","2",NA,"Economics","Income","Marginal Rate Of Return","marginal rate of return for maize-bean intercropped system, long rains","No","NA","NA","$USD/ha","NA","mean",1,"NA","NA",7.62,2,"NA","NA",10.3,NA,"ridge_NT","Zonal Tillage","furrow-ridge","No Tillage","zero tillage",8,16,"Conventional Tillage - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",35.17,"Economics | Income | Marginal Rate Of Return","Positive | assumed societal benefit"
"1404","Tillage",6013,"2010-3","2",NA,"Economics","Income","Marginal Rate Of Return","marginal rate of return for maize-bean intercropped system, short rains","No","NA","NA","$USD/ha","NA","mean",0,"NA","NA",3.91,1,"NA","NA",7.93,NA,"conv_ridge","Conventional Tillage","conventional tillage","Zonal Tillage","furrow-ridge",5.5,8,"Conventional Tillage - Zonal Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",102.81,"Economics | Income | Marginal Rate Of Return","Positive | assumed societal benefit"
"1405","Tillage",6013,"2010-3","2",NA,"Economics","Income","Marginal Rate Of Return","marginal rate of return for maize-bean intercropped system, short rains","No","NA","NA","$USD/ha","NA","mean",0,"NA","NA",3.91,2,"NA","NA",8.45,NA,"conv_NT","Conventional Tillage","conventional tillage","No Tillage","zero tillage",5.5,16,"Conventional Tillage - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",116.11,"Economics | Income | Marginal Rate Of Return","Positive | assumed societal benefit"
"1406","Tillage",6013,"2010-3","2",NA,"Economics","Income","Marginal Rate Of Return","marginal rate of return for maize-bean intercropped system, short rains","No","NA","NA","$USD/ha","NA","mean",1,"NA","NA",7.93,2,"NA","NA",8.45,NA,"ridge_NT","Zonal Tillage","furrow-ridge","No Tillage","zero tillage",8,16,"Conventional Tillage - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",6.56,"Economics | Income | Marginal Rate Of Return","Positive | assumed societal benefit"
"1407","Tillage",6013,"2010-3","3",NA,"Economics","Income","Marginal Rate Of Return","marginal rate of return for maize-bean intercropped system, long rains","No","NA","NA","$USD/ha","NA","mean",0,"NA","NA",3.81,1,"NA","NA",7.62,NA,"conv_ridge","Conventional Tillage","conventional tillage","Zonal Tillage","furrow-ridge",5.5,8,"Conventional Tillage - Zonal Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",100,"Economics | Income | Marginal Rate Of Return","Positive | assumed societal benefit"
"1408","Tillage",6013,"2010-3","3",NA,"Economics","Income","Marginal Rate Of Return","marginal rate of return for maize-bean intercropped system, long rains","No","NA","NA","$USD/ha","NA","mean",0,"NA","NA",3.81,2,"NA","NA",7.88,NA,"conv_NT","Conventional Tillage","conventional tillage","No Tillage","zero tillage",5.5,16,"Conventional Tillage - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",106.82,"Economics | Income | Marginal Rate Of Return","Positive | assumed societal benefit"
"1409","Tillage",6013,"2010-3","3",NA,"Economics","Income","Marginal Rate Of Return","marginal rate of return for maize-bean intercropped system, long rains","No","NA","NA","$USD/ha","NA","mean",1,"NA","NA",7.62,2,"NA","NA",7.88,NA,"ridge_NT","Zonal Tillage","furrow-ridge","No Tillage","zero tillage",8,16,"Conventional Tillage - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",3.41,"Economics | Income | Marginal Rate Of Return","Positive | assumed societal benefit"
"1410","Tillage",6014,"2003-10","3;4;7",1,"Pests","Invertebrate Pests","Termites","termite density, 0 t/ha surface residue added","No","0-15 cm","0-30 cm","#/m^2^","ANOVA","mean",0,"4","6",106.7,1,"4","6",77.3,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Negative","assumed societal harm",NA,"NA","NA","NA",-27.55,"Pests | Invertebrate Pests | Termites","Negative | assumed societal harm"
"1411","Tillage",6014,"2003-10","3;4;7",1,"Pests","Invertebrate Pests","Termites","termite density, 2 t/ha surface residue added","No","0-15 cm","0-30 cm","#/m^2^","ANOVA","mean",0,"3","6",75.3,1,"3","6",36,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Negative","assumed societal harm",NA,"NA","NA","NA",-52.19,"Pests | Invertebrate Pests | Termites","Negative | assumed societal harm"
"1412","Tillage",6014,"2003-10","3;4;7",1,"Pests","Non-Predators & Pests","Earthworms","earthworm density, 0 t/ha surface residue added","No","0-15 cm","0-30 cm","#/m^2^","ANOVA","mean",0,"4","6",6.7,1,"4","6",1.3,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-80.6,"Pests | Non-Predators & Pests | Earthworms","Dependent on other factors | dependent on other factors"
"1413","Tillage",6014,"2003-10","3;4;7",1,"Pests","Non-Predators & Pests","Earthworms","earthworm density, 2 t/ha surface residue added","No","0-15 cm","0-30 cm","#/m^2^","ANOVA","mean",0,"3","6",5.3,1,"3","6",4,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-24.53,"Pests | Non-Predators & Pests | Earthworms","Dependent on other factors | dependent on other factors"
"1414","Tillage",6014,"2003-10","3;4;7",1,"Pests","Non-Predators & Pests","Invertebrates","ant density, 0 t/ha surface residue added","No","0-15 cm","0-30 cm","#/m^2^","ANOVA","mean",0,"4","6",32,1,"4","6",18,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Dependent on other factors","dependent on other factors","Other Soil Properties","Biotic Factors","Dependent on other factors","assumed societal benefit",-43.75,"Pests | Non-Predators & Pests | Invertebrates ; Other Soil Properties | Biotic Factors | Invertebrates","Dependent on other factors | dependent on other factors ; Dependent on other factors | assumed societal benefit"
"1415","Tillage",6014,"2003-10","3;4;7",1,"Pests","Non-Predators & Pests","Invertebrates","ant density, 2 t/ha surface residue added","No","0-15 cm","0-30 cm","#/m^2^","ANOVA","mean",0,"3","6",28,1,"3","6",82.7,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Dependent on other factors","dependent on other factors","Other Soil Properties","Biotic Factors","Dependent on other factors","assumed societal benefit",195.36,"Pests | Non-Predators & Pests | Invertebrates ; Other Soil Properties | Biotic Factors | Invertebrates","Dependent on other factors | dependent on other factors ; Dependent on other factors | assumed societal benefit"
"1416","Tillage",6014,"2003-10","3;4;7",1,"Pests","Non-Predators & Pests","Invertebrates","other fauna density, 0 t/ha surface residue added","No","0-15 cm","0-30 cm","#/m^2^","ANOVA","mean",0,"4","6",12,1,"4","6",8,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Dependent on other factors","dependent on other factors","Other Soil Properties","Biotic Factors","Dependent on other factors","assumed societal benefit",-33.33,"Pests | Non-Predators & Pests | Invertebrates ; Other Soil Properties | Biotic Factors | Invertebrates","Dependent on other factors | dependent on other factors ; Dependent on other factors | assumed societal benefit"
"1417","Tillage",6014,"2003-10","3;4;7",1,"Pests","Non-Predators & Pests","Invertebrates","other fauna density, 2 t/ha surface residue added","No","0-15 cm","0-30 cm","#/m^2^","ANOVA","mean",0,"3","6",18.7,1,"3","6",28,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Dependent on other factors","dependent on other factors","Other Soil Properties","Biotic Factors","Dependent on other factors","assumed societal benefit",49.73,"Pests | Non-Predators & Pests | Invertebrates ; Other Soil Properties | Biotic Factors | Invertebrates","Dependent on other factors | dependent on other factors ; Dependent on other factors | assumed societal benefit"
"1418","Tillage",6014,"2003-10","3;4;7",1,"Pests","Invertebrate Pests","Termites","termite density, 0 t/ha surface residue added","No","15-30 cm","0-30 cm","#/m^2^","ANOVA","mean",0,"4","6",196.7,1,"4","6",170.7,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Negative","assumed societal harm",NA,"NA","NA","NA",-13.22,"Pests | Invertebrate Pests | Termites","Negative | assumed societal harm"
"1419","Tillage",6014,"2003-10","3;4;7",1,"Pests","Invertebrate Pests","Termites","termite density, 2 t/ha surface residue added","No","15-30 cm","0-30 cm","#/m^2^","ANOVA","mean",0,"3","6",104,1,"3","6",50.7,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Negative","assumed societal harm",NA,"NA","NA","NA",-51.25,"Pests | Invertebrate Pests | Termites","Negative | assumed societal harm"
"1420","Tillage",6014,"2003-10","3;4;7",1,"Pests","Non-Predators & Pests","Earthworms","earthworm density, 0 t/ha surface residue added","No","15-30 cm","0-30 cm","#/m^2^","ANOVA","mean",0,"4","6",21.3,1,"4","6",5.3,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-75.12,"Pests | Non-Predators & Pests | Earthworms","Dependent on other factors | dependent on other factors"
"1421","Tillage",6014,"2003-10","3;4;7",1,"Pests","Non-Predators & Pests","Earthworms","earthworm density, 2 t/ha surface residue added","No","15-30 cm","0-30 cm","#/m^2^","ANOVA","mean",0,"3","6",8,1,"3","6",8,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0,"Pests | Non-Predators & Pests | Earthworms","Dependent on other factors | dependent on other factors"
"1422","Tillage",6014,"2003-10","3;4;7",1,"Pests","Non-Predators & Pests","Invertebrates","ant density, 0 t/ha surface residue added","No","15-30 cm","0-30 cm","#/m^2^","ANOVA","mean",0,"4","6",30.7,1,"4","6",17.3,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Dependent on other factors","dependent on other factors","Other Soil Properties","Biotic Factors","Dependent on other factors","assumed societal benefit",-43.65,"Pests | Non-Predators & Pests | Invertebrates ; Other Soil Properties | Biotic Factors | Invertebrates","Dependent on other factors | dependent on other factors ; Dependent on other factors | assumed societal benefit"
"1423","Tillage",6014,"2003-10","3;4;7",1,"Pests","Non-Predators & Pests","Invertebrates","ant density, 2 t/ha surface residue added","No","15-30 cm","0-30 cm","#/m^2^","ANOVA","mean",0,"3","6",51.3,1,"3","6",12,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Dependent on other factors","dependent on other factors","Other Soil Properties","Biotic Factors","Dependent on other factors","assumed societal benefit",-76.61,"Pests | Non-Predators & Pests | Invertebrates ; Other Soil Properties | Biotic Factors | Invertebrates","Dependent on other factors | dependent on other factors ; Dependent on other factors | assumed societal benefit"
"1424","Tillage",6014,"2003-10","3;4;7",1,"Pests","Non-Predators & Pests","Invertebrates","other fauna density, 0 t/ha surface residue added","No","15-30 cm","0-30 cm","#/m^2^","ANOVA","mean",0,"4","6",34,1,"4","6",16,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Dependent on other factors","dependent on other factors","Other Soil Properties","Biotic Factors","Dependent on other factors","assumed societal benefit",-52.94,"Pests | Non-Predators & Pests | Invertebrates ; Other Soil Properties | Biotic Factors | Invertebrates","Dependent on other factors | dependent on other factors ; Dependent on other factors | assumed societal benefit"
"1425","Tillage",6014,"2003-10","3;4;7",1,"Pests","Non-Predators & Pests","Invertebrates","other fauna density, 2 t/ha surface residue added","No","15-30 cm","0-30 cm","#/m^2^","ANOVA","mean",0,"3","6",35.3,1,"3","6",32,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Dependent on other factors","dependent on other factors","Other Soil Properties","Biotic Factors","Dependent on other factors","assumed societal benefit",-9.35,"Pests | Non-Predators & Pests | Invertebrates ; Other Soil Properties | Biotic Factors | Invertebrates","Dependent on other factors | dependent on other factors ; Dependent on other factors | assumed societal benefit"
"1426","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","large macroaggregate (> 2000 micrometeres) fractions, 0 t/ha surface residue added, macrofauna included","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"4","6",5.9,1,"4","6",15.2,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",157.63,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"1427","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","large macroaggregate (> 2000 micrometeres) fractions, 2 t/ha surface residue added, macrofauna included","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"3","6",6.5,1,"3","6",11.8,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",81.54,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"1428","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","large macroaggregate (> 2000 micrometeres) fractions, 0 t/ha surface residue added, macrofauna excluded","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"4","5",6.6,1,"4","5",15,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",127.27,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"1429","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","large macroaggregate (> 2000 micrometeres) fractions, 2 t/ha surface residue added, macrofauna excluded","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"3","5",8.1,1,"3","5",11.5,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",41.98,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"1430","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","small macroaggregate (250-2000 micrometeres) fractions, 0 t/ha surface residue added, macrofauna included","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"4","6",51.1,1,"4","6",49.9,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",-2.35,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"1431","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","large macroaggregate (> 200 micrometeres) fractions, 2 t/ha surface residue added, macrofauna included","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"3","6",48.9,1,"3","6",52.7,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",7.77,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"1432","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","large macroaggregate (> 200 micrometeres) fractions, 0 t/ha surface residue added, macrofauna excluded","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"4","5",46,1,"4","5",49.8,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",8.26,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"1433","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","large macroaggregate (> 200 micrometeres) fractions, 2 t/ha surface residue added, macrofauna excluded","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"3","5",47.7,1,"3","5",51.9,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",8.81,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"1434","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","microaggregate (53-250 micrometeres) fractions, 0 t/ha surface residue added, macrofauna included","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"4","6",32.5,1,"4","6",24.9,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",-23.38,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"1435","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","microaggregate (53-250 micrometeres) fractions, 2 t/ha surface residue added, macrofauna included","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"3","6",32.9,1,"3","6",26,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",-20.97,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"1436","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","microaggregate (53-250 micrometeres) fractions, 0 t/ha surface residue added, macrofauna excluded","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"4","5",34.3,1,"4","5",25.4,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",-25.95,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"1437","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","microaggregate (53-250 micrometeres) fractions, 2 t/ha surface residue added, macrofauna excluded","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"3","5",33.1,1,"3","5",26.4,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",-20.24,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"1438","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Physical Properties","Clay Content","silt and clay fractions, 0 t/ha surface residue added, macrofauna included","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"4","6",10.3,1,"4","6",8,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-22.33,"Other Soil Properties | Physical Properties | Clay Content","Dependent on other factors | dependent on other factors"
"1439","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Physical Properties","Clay Content","silt and clay fractions, 2 t/ha surface residue added, macrofauna included","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"3","6",11.7,1,"3","6",7.4,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-36.75,"Other Soil Properties | Physical Properties | Clay Content","Dependent on other factors | dependent on other factors"
"1440","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Physical Properties","Clay Content","silt and clay fractions, 0 t/ha surface residue added, macrofauna excluded","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"4","5",10.9,1,"4","5",6.7,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-38.53,"Other Soil Properties | Physical Properties | Clay Content","Dependent on other factors | dependent on other factors"
"1441","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Physical Properties","Clay Content","silt and clay fractions, 2 t/ha surface residue added, macrofauna excluded","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"3","5",10.4,1,"3","5",7.7,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-25.96,"Other Soil Properties | Physical Properties | Clay Content","Dependent on other factors | dependent on other factors"
"1442","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","aggregate mean weight diameter, 0 t/ha surface residue added, macrofauna included","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"4","6",0.89,1,"4","6",1.32,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",48.31,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"1443","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","aggregate mean weight diameter, 2 t/ha surface residue added, macrofauna included","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"3","6",0.89,1,"3","6",1.21,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",35.96,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"1444","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","aggregate mean weight diameter, 0 t/ha surface residue added, macrofauna excluded","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"4","5",0.87,1,"4","5",1.33,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",52.87,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"1445","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","aggregate mean weight diameter, 2 t/ha surface residue added, macrofauna excluded","No","0-15 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"3","5",0.95,1,"3","5",1.17,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",23.16,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
"1446","Tillage",6014,"2003-10","4;6;10",1,"Other Soil Properties","Soil Structure","Aggregate Size","large macroaggregate (> 2000 micrometeres) fractions, 0 t/ha surface residue added, macrofauna included","No","15-30 cm","0-30 cm","g/100 g soil","ANOVA","mean",0,"4","6",24,1,"4","6",23.2,NA,"conv_reduced","Conventional Tillage","conventional tillage","Conservation Tillage","reduced tillage",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",-3.33,"Other Soil Properties | Soil Structure | Aggregate Size","Positive | assumed societal benefit"
